,center_lat,center_lon
839,51.9858682,4.3635871
840,51.9841439,4.3492055
841,51.9783674,4.3454856
842,51.9845505,4.3577217
843,51.9809895,4.3579825
844,51.9802862,4.3491697
845,51.9770793,4.3818376
846,51.9834315,4.3528095
847,51.9816194,4.3366119
848,51.9835716,4.3507067
849,51.9785662,4.3477638
850,51.9837835,4.3409220
851,51.9855360,4.3647093
852,51.9948752,4.3869575
853,51.9850524,4.3584428
854,51.9810976,4.3455769
855,51.9798950,4.3412912
856,51.9826858,4.3371752
857,51.9850562,4.3572262
858,51.9864347,4.3648605
859,51.9789199,4.3387406
860,51.9808152,4.3393331
861,51.9851990,4.3523529
862,51.9855880,4.3617245
863,51.9828940,4.3388604
864,51.9860528,4.3565512
865,51.9808069,4.3611319
866,51.9787769,4.3492815
867,51.9807820,4.3609799
868,51.9812000,4.3635402
869,51.9840652,4.3457284
870,51.9787990,4.3417313
871,51.9817632,4.3561402
872,51.9823795,4.3559686
873,51.9829466,4.3389368
874,51.9831886,4.3562678
875,51.9809791,4.3572752
876,51.9861470,4.3638895
877,51.9820928,4.3393594
878,51.9825346,4.3457238
879,51.9796934,4.3479268
880,51.9830322,4.3397604
881,51.9798962,4.3478354
882,51.9828932,4.3427175
883,51.9808110,4.3427616
884,51.9791849,4.3404549
885,51.9813665,4.3645615
886,51.9811632,4.3448521
887,51.9847134,4.3489878
888,51.9829941,4.3426406
889,51.9848010,4.3565914
890,51.9865598,4.3643889
891,51.9847153,4.3624608
892,51.9870654,4.3575925
893,51.9873418,4.3641371
894,51.9841009,4.3452756
895,51.9827035,4.3405562
896,51.9847500,4.3648729
897,51.9862394,4.3645490
898,51.9793699,4.3418007
899,51.9824433,4.3400021
900,51.9886384,4.3745081
901,51.9868142,4.3547883
902,51.9791645,4.3395933
903,51.9793427,4.3386278
904,51.9828647,4.3662922
905,51.9836443,4.3493176
906,51.9833730,4.3451110
907,51.9836765,4.3402379
908,51.9805605,4.3596215
909,51.9818059,4.3581418
910,51.9841247,4.3486318
911,51.9820614,4.3489473
912,51.9793019,4.3413675
913,51.9857772,4.3601744
914,51.9788679,4.3387618
915,51.9820148,4.3425143
916,51.9870274,4.3572414
917,51.9841193,4.3454912
918,51.9816873,4.3574708
919,51.9805845,4.3468129
920,51.9873173,4.3581674
921,51.9814932,4.3613375
922,51.9832970,4.3519461
923,51.9822851,4.3599924
924,51.9825414,4.3621219
925,51.9843085,4.3633307
926,51.9780244,4.3447123
927,51.9863230,4.3634879
928,51.9818421,4.3674985
929,51.9846356,4.3569729
930,51.9914353,4.3825008
931,51.9787224,4.3447433
932,51.9861319,4.3715607
933,51.9821006,4.3551748
934,51.9873199,4.3610661
935,51.9794869,4.3425903
936,51.9789524,4.3491930
937,51.9840391,4.3513165
938,51.9796525,4.3426203
939,51.9787593,4.3830844
940,51.9849454,4.3660056
941,51.9845714,4.3483516
942,51.9848188,4.3582038
943,51.9789277,4.3502043
944,51.9822524,4.3374117
945,51.9791623,4.3403108
946,51.9817237,4.3561051
947,51.9818653,4.3573983
948,51.9805598,4.3466675
949,51.9816139,4.3559265
950,51.9791238,4.3400651
951,51.9831225,4.3404044
952,51.9800279,4.3576806
953,51.9863366,4.3564329
954,51.9865170,4.3580246
955,51.9811592,4.3379031
956,51.9833195,4.3520900
957,51.9823962,4.3558379
958,51.9814411,4.3613181
959,51.9861816,4.3567300
960,51.9817988,4.3672283
961,51.9805779,4.3597278
962,51.9854723,4.3618021
963,51.9872398,4.3589747
964,51.9855026,4.3617898
965,51.9867440,4.3564906
966,51.9804284,4.3459088
967,51.9841371,4.3491632
968,51.9857419,4.3612465
969,51.9860091,4.3571131
970,51.9834672,4.3596706
971,51.9828142,4.3379936
972,51.9866219,4.3643636
973,51.9825029,4.3372310
974,51.9828515,4.3661457
975,51.9861180,4.3637022
976,51.9790059,4.3387130
977,51.9863171,4.3564410
978,51.9798758,4.3570698
979,51.9829742,4.3563175
980,51.9832228,4.3396827
981,51.9854809,4.3623068
982,51.9803933,4.3573649
983,51.9823025,4.3367093
984,51.9831905,4.3406163
985,51.9841552,4.3551411
986,51.9824783,4.3563855
987,51.9862124,4.3645600
988,51.9821631,4.3451461
989,51.9783033,4.3461261
990,51.9834037,4.3668183
991,51.9850926,4.3514980
992,51.9788879,4.3422970
993,51.9808285,4.3390907
994,51.9864142,4.3591893
995,51.9870332,4.3588897
