,latitude,longitude,addr,amenity
1428,52.0144138,4.3581817,9,[]
1429,52.0171873,4.3581764,1,[]
1430,52.0105812,4.3593182,2,['bar']
1431,52.017223,4.3557549,1,[]
1432,52.0097868,4.3601824,1,[]
1433,52.0173676,4.3560624,1,[]
1434,52.0120023,4.3537937,4,[]
1435,52.0176877,4.3557203,3,[]
1436,52.010999,4.357461,1,[]
1437,52.0162634,4.3538382,30,[]
1438,52.0073759,4.3643395,2,[]
1439,52.0165926,4.3599492,1,[]
1440,52.014853,4.3588349,1,[]
1441,52.0154523,4.3589861,3,[]
1442,52.0099076,4.3655218,6,[]
1443,52.0168203,4.3536126,1,[]
1444,52.0128725,4.3591585,2,['cafe']
1445,52.0153635,4.3598292,2,[]
1446,52.0123084,4.3625403,1,[]
1447,52.0114199,4.3646959,3,[]
1448,52.0128569,4.3593662,1,[]
1449,52.0175556,4.3577372,4,[]
1450,52.0128071,4.364431,1,[]
1451,52.0171494,4.355075,1,[]
1452,52.0127664,4.3647567,3,[]
1453,52.0101028,4.3650609,2,[]
1454,52.0072737,4.3618359,11,[]
1455,52.0141456,4.3571876,2,['kindergarten']
1456,52.0171203,4.3566174,1,[]
1457,52.0154735,4.3614839,6,[]
1458,52.0177234,4.3575905,1,[]
1459,52.0166663,4.3590798,2,[]
1460,52.0119127,4.3666525,7,[]
1461,52.0075514,4.3647374,3,[]
1462,52.0138248,4.3596066,11,[]
1463,52.0158846,4.3566513,1,[]
1464,52.0074472,4.3645012,2,[]
1465,52.0155865,4.3576124,5,[]
1466,52.0072809,4.3641238,2,[]
1467,52.0123775,4.3600568,2,[]
1468,52.0139187,4.3636513,1,[]
1469,52.0158589,4.3566798,3,[]
1470,52.0109344,4.3572653,5,[]
1471,52.0060773,4.3594435,1,[]
1472,52.0137887,4.3575468,2,[]
1473,52.0113676,4.3630983,2,['restaurant']
1474,52.0174587,4.3557301,1,[]
1475,52.007363,4.3608764,5,[]
1476,52.0093394,4.3588632,5,[]
1477,52.0155138,4.3596574,4,[]
1478,52.0171653,4.3551125,1,[]
1479,52.0144926,4.3580857,21,[]
1480,52.0075854,4.3648145,4,[]
1481,52.0134164,4.3597942,4,[]
1482,52.0142373,4.3548931,5,[]
1483,52.0121633,4.3618435,6,[]
1484,52.0103548,4.3656533,3,[]
1485,52.0147669,4.3519025,30,[]
1486,52.0156468,4.3551617,2,[]
1487,52.01161,4.3680083,1,[]
1488,52.0103065,4.3683059,2,[]
1489,52.0113926,4.3678837,1,[]
1490,52.0178108,4.3578061,1,[]
1491,52.0160451,4.3542184,3,[]
1492,52.0106081,4.3571315,3,[]
1493,52.0137203,4.3529004,12,[]
1494,52.0143011,4.3625321,2,[]
1495,52.0072406,4.3640325,4,[]
1496,52.0127656,4.3645099,1,[]
1497,52.0082583,4.3608575,8,[]
1498,52.0171762,4.3545019,1,[]
1499,52.0097861,4.3683831,35,[]
1500,52.0116216,4.3599211,2,['cafe']
1501,52.0101603,4.3582265,12,[]
1502,52.0102399,4.3610595,2,[]
1503,52.0176419,4.3579499,1,[]
1504,52.0077301,4.3648129,2,[]
1505,52.0174746,4.3557675,1,[]
1506,52.0152451,4.3599614,2,[]
1507,52.0074875,4.3645922,4,[]
1508,52.0071819,4.3638702,8,[]
1509,52.0100175,4.3583455,15,[]
1510,52.0077655,4.3647734,75,[]
1511,52.0115714,4.3597951,2,[]
1512,52.0123207,4.3649205,7,[]
1513,52.0100914,4.3659732,2,[]
1514,52.0093082,4.3606016,8,[]
1515,52.0115388,4.3681291,2,[]
1516,52.0114518,4.3680161,1,[]
1517,52.0125418,4.3656166,6,[]
1518,52.0105681,4.3653014,3,[]
1519,52.0104748,4.3650816,4,[]
1520,52.0135542,4.3613785,8,[]
1521,52.0151511,4.3551099,1,[]
1522,52.0177671,4.3576983,1,[]
1523,52.0154128,4.3589153,1,[]
1524,52.0111159,4.3580733,9,['restaurant']
1525,52.0117159,4.3601337,2,[]
1526,52.0138387,4.3646359,4,['bar']
1527,52.0154677,4.3590223,2,[]
1528,52.0171999,4.3557805,1,[]
1529,52.0130951,4.364802,2,[]
1530,52.0173246,4.3559618,1,[]
1531,52.0122034,4.3596353,5,[]
1532,52.0172356,4.3552779,1,[]
1533,52.0144792,4.3581007,2,[]
1534,52.017098,4.3558942,3,[]
1535,52.0175975,4.3578405,1,[]
1536,52.0075276,4.3646834,2,[]
1537,52.0151656,4.3586003,3,[]
1538,52.0175446,4.3559328,2,[]
1539,52.0101475,4.3651651,3,[]
1540,52.0127515,4.3644808,1,[]
1541,52.0128426,4.3643867,1,[]
1542,52.0151066,4.3598425,4,[]
1543,52.0139271,4.3598602,11,[]
1544,52.0161477,4.3564912,4,[]
1545,52.0173405,4.3559991,1,[]
1546,52.015634,4.3578434,3,[]
1547,52.0058672,4.3594599,5,[]
1548,52.0177086,4.3575541,2,[]
1549,52.0136419,4.352431,1,[]
1550,52.0113571,4.3645905,1,[]
1551,52.0127825,4.3647385,1,[]
1552,52.0073046,4.3641777,2,[]
1553,52.013815,4.3525006,2,[]
1554,52.0142623,4.3570413,1,[]
1555,52.0076202,4.3648929,3,[]
1556,52.0127376,4.3644523,1,[]
1557,52.0155595,4.3544142,7,[]
1558,52.0172108,4.3545881,1,[]
1559,52.0098836,4.3584232,3,[]
1560,52.0105135,4.3665209,1,[]
1561,52.0170667,4.3566101,1,[]
1562,52.0102605,4.3654313,3,[]
1563,52.0077701,4.3644003,14,[]
1564,52.017487,4.3554332,1,[]
1565,52.0155196,4.3534726,12,['pub']
1566,52.0103058,4.3655382,2,[]
1567,52.0127729,4.3631197,2,[]
1568,52.0138642,4.3596972,1,[]
1569,52.0152885,4.359913,1,[]
1570,52.0150102,4.359615,2,[]
1571,52.0170773,4.3554553,6,[]
1572,52.0173803,4.3583793,2,[]
1573,52.0128223,4.3647758,1,[]
1574,52.0172579,4.3547053,1,[]
1575,52.0150491,4.3559937,1,[]
1576,52.0143804,4.3623889,4,[]
1577,52.0127749,4.3648316,5,[]
1578,52.0155173,4.3591381,1,[]
1579,52.006055,4.3592878,70,[]
1580,52.0129277,4.3612154,9,[]
1581,52.0164506,4.3531422,7,[]
1582,52.0171538,4.3568576,3,[]
1583,52.0171635,4.3544703,1,[]
1584,52.0127908,4.3643773,1,[]
1585,52.0098104,4.3597917,3,[]
1586,52.0157406,4.355678,7,[]
1587,52.017111,4.3567128,1,[]
1588,52.0105232,4.3651957,2,[]
1589,52.0172815,4.3558607,1,[]
1590,52.017104,4.3559998,2,[]
1591,52.0139464,4.3636937,3,[]
1592,52.0168802,4.3578252,18,[]
1593,52.0131856,4.3640823,9,[]
1594,52.00945,4.3572311,3,[]
1595,52.0095179,4.3673288,32,[]
1596,52.0129681,4.3527065,13,['kindergarten']
1597,52.0132672,4.3630689,5,[]
1598,52.0084015,4.3602278,4,[]
1599,52.0168795,4.3552981,2,[]
1600,52.0173128,4.354902,3,[]
1601,52.012899,4.3530388,4,[]
1602,52.0112726,4.3644469,3,[]
1603,52.0176534,4.356435,2,[]
1604,52.0158668,4.3516441,51,[]
1605,52.0116418,4.3648591,1,[]
1606,52.0140683,4.3567481,4,[]
1607,52.0089004,4.359987,1,[]
1608,52.008981,4.3599337,8,[]
1609,52.0100737,4.3621284,18,"['fast_food', 'fast_food', 'fast_food']"
1610,52.0112568,4.362084,5,"['cafe', 'bar']"
1611,52.0140271,4.3520087,6,[]
1612,52.0163242,4.3574857,12,[]
1613,52.0126499,4.3584869,13,[]
1614,52.0174181,4.3574203,2,[]
1615,52.0139204,4.3530031,1,[]
1616,52.0106925,4.3570471,8,[]
1617,52.0077694,4.3623057,3,[]
1618,52.0126219,4.3655895,3,[]
1619,52.0136581,4.3631254,5,[]
1620,52.0106538,4.3558747,1,[]
1621,52.0075256,4.3600366,6,[]
1622,52.0178567,4.3578987,1,[]
1623,52.0128264,4.3638391,3,[]
1624,52.0142053,4.3641237,8,[]
1625,52.0161612,4.3598548,6,[]
1626,52.017631,4.3582482,5,[]
1627,52.012226,4.3560165,4,"['pub', 'restaurant']"
1628,52.0111902,4.3588302,4,['cafe']
1629,52.0070563,4.3623331,7,[]
1630,52.0093492,4.3564743,5,[]
1631,52.0134223,4.3521409,7,[]
1632,52.0128875,4.3620902,2,[]
1633,52.0104258,4.3662788,4,[]
1634,52.0136324,4.3609737,1,[]
1635,52.0103808,4.3648599,3,[]
1636,52.0155096,4.35573,3,[]
1637,52.0155785,4.3615386,34,[]
1638,52.0112345,4.3658482,11,['restaurant']
1639,52.0157933,4.3570587,9,[]
1640,52.0156534,4.353794,4,[]
1641,52.0116637,4.3622091,6,"['cafe', 'restaurant']"
1642,52.013014,4.3636402,3,[]
1643,52.0143454,4.3624674,1,[]
1644,52.0106714,4.3664248,5,[]
1645,52.0137914,4.352449,5,[]
1646,52.0125592,4.3633375,2,[]
1647,52.0083697,4.3610938,3,[]
1648,52.0120548,4.3646693,8,[]
1649,52.0154119,4.3618955,4,[]
1650,52.0105092,4.3667556,5,[]
1651,52.0112179,4.3621298,1,[]
1652,52.009249,4.3622052,3,[]
1653,52.0096888,4.3599784,6,[]
1654,52.0128259,4.3596794,3,"['cafe', 'pub']"
1655,52.0108605,4.3619452,12,[]
1656,52.0126607,4.3635554,3,[]
1657,52.012488,4.3535454,5,[]
1658,52.0071437,4.3609492,1,[]
1659,52.0127104,4.362985,5,[]
1660,52.0174054,4.3573869,1,[]
1661,52.0079245,4.3609501,2,[]
1662,52.012749,4.3640754,3,[]
1663,52.0107623,4.3610396,1,[]
1664,52.0145942,4.3607087,17,[]
1665,52.0145115,4.3527122,18,[]
1666,52.0133287,4.3608968,3,[]
1667,52.0114476,4.3567373,3,[]
1668,52.0154412,4.3558178,2,[]
1669,52.0098158,4.3652961,5,[]
1670,52.0097015,4.3606749,3,['cafe']
1671,52.0157642,4.3535365,1,[]
1672,52.01197,4.3653243,5,[]
1673,52.014684,4.3543376,2,[]
1674,52.0178509,4.3583447,3,[]
1675,52.0105577,4.3588227,9,[]
1676,52.0153418,4.3577907,5,[]
1677,52.0125552,4.366336,4,[]
1678,52.0094652,4.3567662,8,['fast_food']
1679,52.0104764,4.3585816,4,[]
1680,52.0094827,4.3626826,34,['pub']
1681,52.0081747,4.3605998,4,['restaurant']
1682,52.0142783,4.3625651,8,[]
1683,52.0135823,4.3611759,1,[]
1684,52.0126215,4.3584234,3,[]
1685,52.0110473,4.3584152,8,[]
1686,52.0132096,4.3644049,1,['restaurant']
1687,52.0150752,4.3549707,9,[]
1688,52.0163746,4.360373,13,[]
1689,52.0132118,4.3647311,3,[]
1690,52.0120694,4.3634704,1,[]
1691,52.0155427,4.3583692,6,[]
1692,52.0121657,4.3654621,2,[]
1693,52.0114073,4.3573674,6,[]
1694,52.014248,4.3608446,9,[]
1695,52.0127891,4.3644535,1,[]
1696,52.0127687,4.3644048,1,[]
1697,52.0173759,4.3573141,1,[]
1698,52.0154286,4.3572259,5,[]
1699,52.015389,4.3556651,6,[]
1700,52.01169,4.3617262,6,['cafe']
1701,52.0075432,4.3623101,2,[]
1702,52.0067945,4.3622364,12,['cafe']
1703,52.0082985,4.3621722,2,[]
1704,52.0143233,4.3624997,1,[]
1705,52.0119777,4.3649428,6,[]
1706,52.0125728,4.3636902,4,[]
1707,52.009174,4.3620282,2,[]
1708,52.0084118,4.3612271,4,[]
1709,52.0136763,4.3630866,7,[]
1710,52.0070806,4.3609511,13,"['restaurant', 'community_centre', 'bar', 'bar', 'bar']"
1711,52.0163032,4.3550123,42,[]
1712,52.0156449,4.3616716,5,[]
1713,52.0122012,4.3578383,8,[]
1714,52.0129304,4.3650157,3,[]
1715,52.0103586,4.3664128,1,[]
1716,52.0137002,4.3520173,8,[]
1717,52.013203,4.3607058,9,[]
1718,52.0134005,4.3597575,10,[]
1719,52.0108642,4.359927,4,[]
1720,52.012496,4.366217,5,[]
1721,52.0170432,4.3553426,1,[]
1722,52.0121655,4.3562701,4,[]
1723,52.0174068,4.3550203,3,[]
1724,52.0088716,4.3591913,6,[]
1725,52.014825,4.3591079,6,[]
1726,52.0148747,4.3552285,7,[]
1727,52.0111613,4.3622004,7,[]
1728,52.0105406,4.3591087,5,[]
1729,52.0143676,4.3624354,1,[]
1730,52.0119601,4.3589078,1,[]
1731,52.0123285,4.3657736,6,[]
1732,52.013758,4.3644139,7,[]
1733,52.0138837,4.3632787,6,[]
1734,52.0085591,4.3658747,19,[]
1735,52.0121228,4.3577252,1,[]
1736,52.0138525,4.3522343,2,[]
1737,52.0138719,4.3635845,3,[]
1738,52.0076784,4.361589,4,[]
1739,52.0118853,4.3549282,9,[]
1740,52.0159785,4.3553078,6,[]
1741,52.0131952,4.365262,4,[]
1742,52.0175258,4.3549309,5,[]
1743,52.012467,4.3602599,4,[]
1744,52.011944,4.3659033,3,[]
1745,52.0078956,4.3607338,2,[]
1746,52.0166696,4.3571665,5,[]
1747,52.0111498,4.3599849,8,[]
1748,52.0084167,4.3665109,65,['cafe']
1749,52.0119835,4.358967,3,[]
1750,52.0082557,4.3606441,3,[]
1751,52.0066295,4.3613046,7,[]
1752,52.0107012,4.3669109,3,[]
1753,52.010785,4.3593564,5,['nightclub']
1754,52.0138927,4.3518827,11,[]
1755,52.0125664,4.3605217,3,[]
1756,52.0123907,4.3586881,1,[]
1757,52.0121041,4.3582452,1,[]
1758,52.011376,4.359836,8,[]
1759,52.0094194,4.3581137,4,['community_centre']
1760,52.0124352,4.3641485,7,[]
1761,52.0116307,4.3640287,4,[]
1762,52.0064261,4.3616424,4,[]
1763,52.0120692,4.3591983,6,"['restaurant', 'cafe']"
1764,52.0128265,4.3643261,1,[]
1765,52.0123984,4.3633733,2,[]
1766,52.0085023,4.35747,41,[]
1767,52.015297,4.3595306,2,[]
1768,52.0119586,4.3628037,13,[]
1769,52.0113138,4.3646633,1,[]
1770,52.0136165,4.3641519,4,[]
1771,52.0103711,4.3601303,3,[]
1772,52.0103183,4.3663163,1,[]
1773,52.0123984,4.3601208,5,[]
1774,52.0150891,4.3623614,19,[]
1775,52.0080934,4.3603968,3,[]
1776,52.0104595,4.3613907,7,[]
1777,52.0156182,4.3544949,6,[]
1778,52.0149698,4.3544307,10,[]
1779,52.0122457,4.366354,4,[]
1780,52.0125457,4.3604698,3,[]
1781,52.0078732,4.3597174,17,[]
1782,52.0103381,4.3663651,1,[]
1783,52.0158143,4.3548581,6,[]
1784,52.013402,4.3625631,2,[]
1785,52.0164398,4.3605164,2,[]
1786,52.01294,4.3611271,5,[]
1787,52.0108575,4.3658718,4,[]
1788,52.0125118,4.3584831,2,[]
1789,52.0117123,4.3661608,1,[]
1790,52.0113149,4.3606206,4,[]
1791,52.0121161,4.3632787,5,['restaurant']
1792,52.0107751,4.3596999,1,[]
1793,52.0133127,4.3571873,8,[]
1794,52.0116943,4.3600824,1,['restaurant']
1795,52.0142136,4.360565,8,[]
1796,52.0141357,4.3518398,15,[]
1797,52.0112151,4.3588959,4,[]
1798,52.0116463,4.3599773,4,[]
1799,52.0127337,4.3594172,4,[]
1800,52.0140617,4.3550817,9,[]
1801,52.0132517,4.3557597,15,['restaurant']
1802,52.0065674,4.3619008,5,[]
1803,52.0082557,4.3621945,5,[]
1804,52.0143393,4.3629364,9,[]
1805,52.0075583,4.3637868,3,[]
1806,52.0169952,4.353914,6,[]
1807,52.0153208,4.3595913,2,[]
1808,52.0103136,4.3665404,3,[]
1809,52.0104976,4.3664711,1,[]
1810,52.0133661,4.363572,1,['fast_food']
1811,52.0062517,4.361444,9,[]
1812,52.0076403,4.3623193,3,[]
1813,52.0137005,4.3611342,3,[]
1814,52.0122396,4.3582487,1,[]
1815,52.0126847,4.3622388,7,[]
1816,52.0079173,4.3607971,2,[]
1817,52.012531,4.3585258,1,[]
1818,52.0157657,4.3539847,5,[]
1819,52.0143334,4.3621707,9,[]
1820,52.0117332,4.3662027,2,[]
1821,52.0097906,4.3594516,16,[]
1822,52.0109715,4.3590244,18,[]
1823,52.012886,4.3639633,2,[]
1824,52.0151556,4.3592024,4,[]
1825,52.0092761,4.3609275,23,[]
1826,52.0152884,4.357367,1,[]
1827,52.0153594,4.3578319,7,[]
1828,52.01069,4.3673211,2,[]
1829,52.0114923,4.3637394,4,[]
1830,52.0155352,4.3548529,3,[]
1831,52.012855,4.3618967,3,[]
1832,52.0126156,4.3606369,3,[]
1833,52.0113579,4.3592724,7,['cafe']
1834,52.0118791,4.3674815,5,[]
1835,52.0152698,4.3608201,72,[]
1836,52.0152025,4.3571619,13,"['restaurant', 'restaurant']"
1837,52.0120502,4.3663111,2,[]
1838,52.0128364,4.3593128,3,[]
1839,52.0100702,4.3684824,1,[]
1840,52.0134286,4.3575566,10,[]
1841,52.0103741,4.3575006,7,"['fast_food', 'restaurant', 'fast_food']"
1842,52.0105386,4.3601216,14,['cafe']
1843,52.0148495,4.3559638,1,[]
1844,52.0066202,4.3619466,4,[]
1845,52.0130683,4.3643933,6,[]
1846,52.0135193,4.3553635,6,[]
1847,52.0107398,4.3596426,4,"['pub', 'restaurant']"
1848,52.0144595,4.3526745,3,[]
1849,52.0164267,4.3531078,4,[]
1850,52.0162977,4.3563547,51,[]
1851,52.0068069,4.3616132,9,[]
1852,52.0171096,4.3563322,4,[]
1853,52.0123942,4.363468,3,[]
1854,52.0109528,4.3577071,16,"['restaurant', 'fast_food']"
1855,52.0120933,4.3661314,7,[]
1856,52.0125642,4.3585999,11,[]
1857,52.0116424,4.3665458,5,[]
1858,52.0075129,4.3637567,3,[]
1859,52.0132952,4.3644951,1,[]
1860,52.0075894,4.363813,14,[]
1861,52.0086823,4.3593182,9,[]
1862,52.0128051,4.3631964,2,[]
1863,52.0137616,4.3575764,17,[]
1864,52.0120877,4.3658134,4,[]
1865,52.00981,4.3614684,32,[]
1866,52.0135396,4.3537923,33,[]
1867,52.0078629,4.3596421,4,[]
1868,52.0114182,4.3664418,5,[]
1869,52.0159596,4.3551902,8,[]
1870,52.0130322,4.3604309,8,['pub']
1871,52.014528,4.3630159,16,[]
1872,52.0096248,4.3572302,3,['restaurant']
1873,52.0161218,4.3596977,6,[]
1874,52.00999,4.3579194,1,[]
1875,52.0129862,4.3553799,5,[]
1876,52.0138449,4.3617923,7,[]
1877,52.0118232,4.3585641,2,['pub']
1878,52.0148927,4.3593301,5,[]
1879,52.011357,4.3570791,13,[]
1880,52.0142852,4.3520834,9,[]
1881,52.0142736,4.3608215,1,[]
1882,52.0166163,4.3600011,1,[]
1883,52.0136247,4.3526628,1,[]
1884,52.0106664,4.3669491,1,[]
1885,52.0126969,4.3546774,7,[]
1886,52.011127,4.3638261,5,[]
1887,52.0124264,4.3587315,6,[]
1888,52.0117993,4.3585021,9,"['restaurant', 'fast_food', 'fast_food']"
1889,52.0101583,4.3661071,2,[]
1890,52.0111517,4.3626695,14,"['bar', 'cafe']"
1891,52.0094618,4.3562551,27,"['restaurant', 'restaurant', 'restaurant', 'restaurant']"
1892,52.0157647,4.3593184,34,[]
1893,52.0151744,4.3600193,11,[]
1894,52.0122499,4.362668,4,[]
1895,52.0152786,4.3551563,6,[]
1896,52.0105238,4.3592206,2,[]
1897,52.0122608,4.3659875,3,[]
1898,52.0119079,4.3627128,5,['restaurant']
1899,52.0140634,4.362555,12,[]
1900,52.0143254,4.3542227,13,[]
1901,52.0146062,4.3533792,17,[]
1902,52.0083376,4.3609625,4,[]
1903,52.0107973,4.358592,5,[]
1904,52.0127949,4.3617893,8,['restaurant']
1905,52.0130449,4.3655233,4,[]
1906,52.0077189,4.3606124,4,[]
1907,52.0143385,4.3524981,9,[]
1908,52.0129453,4.3613773,7,[]
1909,52.0138877,4.3527265,4,[]
1910,52.0127787,4.362346,3,[]
1911,52.0076786,4.3622992,2,[]
1912,52.008043,4.3607381,3,[]
1913,52.008239,4.3607267,3,[]
1914,52.0126523,4.3607973,2,['theatre']
1915,52.0168219,4.3531062,6,['dentist']
1916,52.0130087,4.3654032,5,[]
1917,52.0065495,4.361183,2,[]
1918,52.0119153,4.3587923,2,[]
1919,52.012624,4.3542596,1,[]
1920,52.0136818,4.3522755,6,[]
1921,52.0153061,4.3620346,6,[]
1922,52.0108723,4.358823,1,[]
1923,52.0131205,4.3648556,2,[]
1924,52.0099326,4.3557811,7,['fast_food']
1925,52.0107364,4.3667723,3,[]
1926,52.0083851,4.3610214,2,[]
1927,52.0153417,4.3591843,4,[]
1928,52.0130486,4.3637748,2,[]
1929,52.0140193,4.3622162,1,[]
1930,52.0134771,4.3612224,6,[]
1931,52.0107377,4.3621212,7,[]
1932,52.0113827,4.3633719,6,[]
1933,52.0108231,4.3586643,3,[]
1934,52.0121096,4.3563353,4,[]
1935,52.00739,4.3623211,2,[]
1936,52.0164888,4.3594467,4,[]
1937,52.0127845,4.3582551,39,"['fast_food', 'fast_food']"
1938,52.0117152,4.361651,53,['restaurant']
1939,52.0135423,4.3640388,7,[]
1940,52.0103064,4.3601111,2,[]
1941,52.0104493,4.3666135,4,[]
1942,52.0161203,4.3536775,10,[]
1943,52.0126974,4.35455,9,[]
1944,52.0117612,4.3655286,3,[]
1945,52.0154245,4.35938,4,[]
1946,52.012754,4.3594759,4,[]
1947,52.0117293,4.3677401,2,[]
1948,52.0106229,4.360005,3,[]
1949,52.010288,4.36647,3,[]
1950,52.0105435,4.3592722,1,['restaurant']
1951,52.0096304,4.3604487,1,[]
1952,52.0112054,4.3572429,2,[]
1953,52.0155203,4.3548169,6,[]
1954,52.0176204,4.3552786,4,[]
1955,52.0087635,4.3665841,8,[]
1956,52.0114697,4.3567967,4,['pub']
1957,52.0117551,4.3662862,3,[]
1958,52.0095303,4.3595539,16,[]
1959,52.0091793,4.3610142,4,[]
1960,52.0141602,4.3621983,1,[]
1961,52.0162306,4.3597746,2,[]
1962,52.0119991,4.3633457,2,[]
1963,52.0110671,4.3664384,4,[]
1964,52.0124287,4.3665075,4,[]
1965,52.0138318,4.3530482,4,[]
1966,52.0123682,4.3586304,8,[]
1967,52.0070548,4.3625304,2,[]
1968,52.0122139,4.3628899,2,[]
1969,52.0115179,4.3596838,3,['cafe']
1970,52.0137857,4.3639814,8,[]
1971,52.0066822,4.3611113,4,[]
1972,52.009828,4.3598593,7,[]
1973,52.0151228,4.3542125,4,[]
1974,52.0159,4.3550294,3,[]
1975,52.0166448,4.3602363,2,[]
1976,52.0140388,4.3526926,4,[]
1977,52.0127354,4.3656451,6,[]
1978,52.0164813,4.360459,2,[]
1979,52.0156039,4.3543726,2,[]
1980,52.0163013,4.3561255,5,[]
1981,52.0093861,4.3608942,7,"['restaurant', 'fast_food']"
1982,52.0078331,4.3624448,6,[]
1983,52.0143582,4.3605493,1,[]
1984,52.0099378,4.3590724,17,[]
1985,52.0095987,4.3607344,3,[]
1986,52.0117573,4.3667844,5,[]
1987,52.0116627,4.3661184,3,[]
1988,52.0143295,4.3622501,2,[]
1989,52.0124866,4.3634706,1,[]
1990,52.0129794,4.3651305,3,[]
1991,52.014576,4.3524729,4,[]
1992,52.0133749,4.3598235,8,['cafe']
1993,52.0128967,4.3594836,7,[]
1994,52.0122167,4.35817,2,[]
1995,52.0158936,4.3570421,1,[]
1996,52.0086397,4.3623147,8,[]
1997,52.0126805,4.3609671,4,['cafe']
1998,52.0142377,4.3519836,4,[]
1999,52.0108163,4.3622679,17,"['restaurant', 'restaurant']"
2000,52.0113569,4.3599612,4,[]
2001,52.0141074,4.3522112,4,[]
2002,52.0120771,4.3574782,28,"['cafe', 'restaurant', 'restaurant', 'restaurant', 'restaurant', 'restaurant']"
2003,52.0120192,4.3629086,1,[]
2004,52.0122588,4.3639461,2,[]
2005,52.0130604,4.3629964,5,[]
2006,52.009944,4.3601993,5,[]
2007,52.0113846,4.3645031,2,[]
2008,52.0111723,4.3627421,16,['restaurant']
2009,52.0113082,4.3672164,6,[]
2010,52.0138523,4.3531229,7,[]
2011,52.0108817,4.3661288,1,[]
2012,52.0113312,4.3569983,3,['fast_food']
2013,52.0072159,4.3617532,5,[]
2014,52.0125757,4.3645524,8,[]
2015,52.0082841,4.3588976,10,[]
2016,52.0121706,4.3619254,2,[]
2017,52.0118262,4.3537667,12,[]
2018,52.0117848,4.3663178,1,[]
2019,52.0122975,4.3660759,4,[]
2020,52.0125925,4.3627103,3,['fast_food']
2021,52.015032,4.3542822,2,[]
2022,52.0139475,4.3614021,9,[]
2023,52.0130396,4.3629445,4,['fast_food']
2024,52.0112332,4.3630492,3,[]
2025,52.0058356,4.3599279,8,[]
2026,52.0124574,4.3654724,4,[]
2027,52.0137867,4.355556,15,[]
2028,52.0145401,4.3571036,11,[]
2029,52.0114308,4.3566868,1,['fast_food']
2030,52.0127381,4.3658522,3,[]
2031,52.0125248,4.3541091,1,[]
2032,52.0157156,4.353827,2,[]
2033,52.0102213,4.3601342,1,[]
2034,52.0118885,4.3587266,1,['cafe']
2035,52.0124291,4.3633182,2,[]
2036,52.0113456,4.3565238,5,"['pub', 'fast_food']"
2037,52.0166039,4.3602917,2,[]
2038,52.0142024,4.3519319,4,[]
2039,52.0107931,4.3597711,2,['pub']
2040,52.0147336,4.3619936,4,[]
2041,52.0152473,4.357561,5,[]
2042,52.007983,4.3622391,7,[]
2043,52.0100321,4.3649574,6,[]
2044,52.0106555,4.358442,5,[]
2045,52.0080556,4.3612144,2,[]
2046,52.0165629,4.3603474,2,[]
2047,52.0138527,4.3526497,2,[]
2048,52.0165537,4.359296,3,[]
2049,52.0130195,4.3637206,1,[]
2050,52.0165219,4.360403,2,[]
2051,52.012885,4.3634932,4,['restaurant']
2052,52.0087835,4.3611783,2,['arts_centre']
2053,52.0134316,4.3636495,7,[]
2054,52.0147937,4.3553586,7,['events_venue']
2055,52.0130985,4.363814,4,[]
2056,52.01756,4.3551065,3,[]
2057,52.0103007,4.3580578,2,[]
2058,52.0087817,4.3625847,9,['bicycle_parking']
2059,52.0084694,4.3613321,3,[]
2060,52.0111182,4.3600286,3,[]
2061,52.0108659,4.3609143,5,[]
2062,52.0105261,4.3669942,3,[]
2063,52.0119533,4.3581022,3,[]
2064,52.0123847,4.3635667,2,[]
2065,52.0089878,4.362509,13,[]
2066,52.0158002,4.3554237,2,[]
2067,52.015667,4.3543501,2,[]
2068,52.0114097,4.3566456,2,[]
2069,52.0102148,4.3662938,4,[]
2070,52.0135636,4.3625809,6,[]
2071,52.0081985,4.3611576,10,[]
2072,52.0115835,4.3664406,2,[]
2073,52.0072126,4.3609361,9,[]
2074,52.013036,4.3624082,11,[]
2075,52.0085221,4.357698,12,[]
2076,52.0134826,4.3568921,10,[]
2077,52.0073257,4.3623541,3,[]
2078,52.0111301,4.3573084,2,[]
2079,52.0099864,4.3611638,4,['pub']
2080,52.0081634,4.3614889,2,[]
2081,52.0124012,4.358211,2,[]
2082,52.0112624,4.3642471,3,[]
2083,52.0152224,4.3540541,9,[]
2084,52.0116714,4.3656904,5,[]
2085,52.0134931,4.352313,9,[]
2086,52.0120998,4.3558747,9,['cafe']
2087,52.0128352,4.363289,3,[]
2088,52.0098102,4.36033,2,[]
2089,52.0159835,4.3565143,1,[]
2090,52.0086759,4.3577545,1,[]
2091,52.0165219,4.3597922,1,[]
2092,52.0067387,4.3621894,4,[]
2093,52.0128605,4.3616705,4,[]
2094,52.0176657,4.35541,5,[]
2095,52.0132824,4.3625216,11,[]
2096,52.0164867,4.3533782,3,[]
2097,52.0162209,4.3560866,11,[]
2098,52.0080766,4.3616564,5,[]
2099,52.0109623,4.3670372,5,[]
2100,52.0105625,4.3571658,3,"['restaurant', 'restaurant']"
2101,52.0107055,4.3656023,5,[]
2102,52.0157013,4.3552845,3,[]
2103,52.0133131,4.3634696,6,"['cafe', 'restaurant']"
2104,52.0167845,4.3570712,2,[]
2105,52.0130258,4.3623151,3,[]
2106,52.012561,4.362934,4,[]
