,latitude,longitude,addr,amenity
6422,52.0253287,4.3514375,2,[]
6423,52.0254078,4.3515575,1,[]
6424,52.0280242,4.3455833,4,[]
6425,52.0277348,4.3461021,3,[]
6426,52.029313,4.3456772,1,[]
6427,52.0245299,4.3537603,2,[]
6428,52.0192031,4.3511368,4,[]
6429,52.0135693,4.3671362,2,[]
6430,52.0289816,4.3472763,5,[]
6431,52.0225415,4.3465339,1,[]
6432,52.0235662,4.3538619,1,[]
6433,52.0215054,4.3229772,2,[]
6434,52.0130319,4.3683425,3,[]
6435,52.0237191,4.3554989,4,[]
6436,52.0156712,4.3452168,12,[]
6437,52.0209921,4.3576486,3,[]
6438,52.0273061,4.3457298,4,[]
6439,52.0271465,4.3462224,6,[]
6440,52.0256392,4.3524065,2,[]
6441,52.0239727,4.3481048,1,[]
6442,52.0169078,4.3638367,5,[]
6443,52.0280277,4.3460422,3,[]
6444,52.0185406,4.3650174,3,[]
6445,52.0210749,4.3579119,3,[]
6446,52.022566,4.3465584,1,[]
6447,52.0278842,4.3456119,4,[]
6448,52.0170108,4.3228817,4,[]
6449,52.013272,4.3277855,5,[]
6450,52.0128681,4.3679533,2,[]
6451,52.0197854,4.3410331,2,[]
6452,52.0282281,4.3457429,1,[]
6453,52.0067703,4.3802838,3,[]
6454,52.0231166,4.3552709,6,[]
6455,52.0278222,4.344931,1,[]
6456,52.0279878,4.3448971,2,[]
6457,52.0275927,4.3456713,4,[]
6458,52.0223668,4.3521273,1,[]
6459,52.0158796,4.3631112,2,[]
6460,52.0157658,4.3643599,1,[]
6461,52.0274407,4.3461624,3,[]
6462,52.013521,4.3670306,1,[]
6463,52.027756,4.3449101,1,[]
6464,52.0277198,4.3449531,3,[]
6465,52.0265358,4.3477954,2,[]
6466,52.0132032,4.3684258,1,[]
6467,52.020056,4.3277158,2,[]
6468,52.0265223,4.3464362,4,[]
6469,52.0148389,4.348224,1,[]
6470,52.0273425,4.3461825,3,[]
6471,52.0188812,4.3289494,1,[]
6472,52.0261118,4.348515,3,[]
6473,52.0184599,4.3651084,4,[]
6474,52.0270109,4.3445396,1,[]
6475,52.0166753,4.3619432,2,[]
6476,52.025725,4.3539642,6,[]
6477,52.025423,4.3527396,1,[]
6478,52.013505,4.3669941,2,[]
6479,52.0131289,4.3698261,6,[]
6480,52.0135981,4.3672529,1,[]
6481,52.0240527,4.3548164,3,[]
6482,52.0271628,4.345759,4,[]
6483,52.01183,4.3711631,1,[]
6484,52.0255394,4.3525019,2,[]
6485,52.0213111,4.3436077,2,[]
6486,52.0187825,4.3647447,3,[]
6487,52.0243077,4.3545072,15,[]
6488,52.0252167,4.3517791,1,[]
6489,52.0151135,4.3459103,9,[]
6490,52.0120322,4.3707522,1,[]
6491,52.0277409,4.3456411,4,[]
6492,52.0257777,4.3518807,1,[]
6493,52.0073814,4.3768125,2,[]
6494,52.0148505,4.3657041,2,[]
6495,52.0166179,4.3640298,1,[]
6496,52.0145957,4.3476691,10,[]
6497,52.0276373,4.3461222,3,[]
6498,52.0275136,4.3449596,1,[]
6499,52.008245,4.3731821,2,[]
6500,52.0253106,4.3514124,29,[]
6501,52.0228733,4.3470689,1,[]
6502,52.01173,4.373181,6,[]
6503,52.0275553,4.3449874,5,[]
6504,52.0136157,4.3672255,1,[]
6505,52.0081573,4.3749721,8,[]
6506,52.0151087,4.3474324,2,[]
6507,52.0113127,4.3722979,6,[]
6508,52.0152517,4.3659609,4,[]
6509,52.0273247,4.354304,7,[]
6510,52.0261991,4.3528341,1,[]
6511,52.0157854,4.3633981,3,[]
6512,52.0210991,4.3575484,5,[]
6513,52.0241114,4.3547448,2,['fast_food']
6514,52.0187019,4.3648356,2,[]
6515,52.0280242,4.3448555,1,[]
6516,52.0186212,4.3649265,3,[]
6517,52.0267864,4.3538737,2,[]
6518,52.0172399,4.3693605,1,[]
6519,52.0275911,4.3449438,1,[]
6520,52.0278325,4.3460821,3,[]
6521,52.0275393,4.3461421,3,[]
6522,52.0233741,4.3482504,2,[]
6523,52.0281256,4.3460221,5,[]
6524,52.0200836,4.3554918,4,[]
6525,52.0176649,4.3612338,5,[]
6526,52.0202303,4.3551229,4,[]
6527,52.0135718,4.3714208,54,[]
6528,52.0260394,4.3487304,1,[]
6529,52.02793,4.3460622,3,[]
6530,52.0272448,4.3462024,3,[]
6531,52.0270195,4.3457883,4,[]
6532,52.0214509,4.3444354,1,[]
6533,52.0274494,4.3457006,4,[]
6534,52.0087211,4.3773417,3,[]
6535,52.0149746,4.347176,1,[]
6536,52.023517,4.3524728,3,[]
6537,52.0236066,4.3560533,2,[]
6538,52.0175436,4.3631274,3,[]
6539,52.0174813,4.3688228,3,[]
6540,52.0278931,4.3449254,3,[]
6541,52.0249767,4.3526368,3,[]
6542,52.0244162,4.3494142,101,[]
6543,52.0155139,4.3636609,8,[]
6544,52.0082705,4.3732605,2,[]
6545,52.0234748,4.3533187,2,[]
6546,52.0210898,4.3348631,1,[]
6547,52.0085232,4.3738663,2,[]
6548,52.0276504,4.3449418,2,[]
6549,52.0077881,4.3810953,5,[]
6550,52.02305,4.3516071,8,[]
6551,52.0086325,4.3741445,2,[]
6552,52.0083365,4.3741721,1,[]
6553,52.0125348,4.3681606,3,[]
6554,52.0192818,4.3396286,51,[]
6555,52.0234593,4.3563134,13,[]
6556,52.0238088,4.3565099,14,[]
6557,52.0201699,4.3538074,7,[]
6558,52.0235636,4.3535129,5,[]
6559,52.0111377,4.3729764,7,[]
6560,52.0134744,4.3691616,11,[]
6561,52.0132991,4.3687549,3,[]
6562,52.0156822,4.3641753,1,[]
6563,52.0266554,4.3475797,2,[]
6564,52.0178412,4.3608872,3,[]
6565,52.028171,4.3448766,3,[]
6566,52.0124544,4.3935853,1,[]
6567,52.0136374,4.3672714,2,[]
6568,52.014442,4.3648282,4,[]
6569,52.0156035,4.3640063,4,[]
6570,52.0120409,4.3708001,1,[]
6571,52.0273362,4.3315013,1,[]
6572,52.0098684,4.372321,2,[]
6573,52.0194846,4.3695655,1,[]
6574,52.0272506,4.3450974,3,[]
6575,52.0138331,4.3717781,24,[]
6576,52.0118621,4.3712774,2,[]
6577,52.0144061,4.3648688,3,[]
6578,52.0231435,4.3553198,3,[]
6579,52.009681,4.3258973,1,[]
6580,52.0278623,4.3448884,1,[]
6581,52.0097691,4.3727536,2,[]
6582,52.0094991,4.3737837,1,[]
6583,52.0133737,4.3663488,3,[]
6584,52.0131494,4.3699909,5,[]
6585,52.0080474,4.3868003,1,[]
6586,52.0099759,4.3728257,4,[]
6587,52.0131609,4.3693019,5,[]
6588,52.0257445,4.3518336,5,[]
6589,52.0183902,4.3684023,2,[]
6590,52.0086521,4.3741968,2,[]
6591,52.0190338,4.3515299,14,[]
6592,52.0092053,4.3730278,1,[]
6593,52.0235427,4.35346,2,[]
6594,52.0160872,4.3447727,3,[]
6595,52.0281291,4.3448525,1,[]
6596,52.0085976,4.3740567,2,[]
6597,52.0083711,4.3742565,5,[]
6598,52.0146737,4.3652756,2,[]
6599,52.0095031,4.3251996,2,[]
6600,52.0243403,4.3479227,6,[]
6601,52.0148722,4.346887,4,[]
6602,52.0204956,4.3577197,5,[]
6603,52.0091726,4.3730626,2,[]
6604,52.0072908,4.3767766,4,[]
6605,52.0082662,4.3739818,5,[]
6606,52.0082857,4.374036,1,[]
6607,52.0158741,4.3645753,2,[]
6608,52.0081112,4.3727046,7,[]
6609,52.0135571,4.3671738,2,[]
6610,52.0280549,4.3472459,3,[]
6611,52.0097869,4.3729432,3,['fast_food']
6612,52.0198995,4.369159,1,[]
6613,52.0085778,4.3740054,2,[]
6614,52.0100767,4.3240663,2,[]
6615,52.0236337,4.3537405,1,[]
6616,52.0166068,4.3652935,3,[]
6617,52.0178683,4.3601317,6,[]
6618,52.018475,4.3615086,1,[]
6619,52.008543,4.3739178,2,[]
6620,52.0236057,4.3509759,1,[]
6621,52.0136359,4.3673416,3,[]
6622,52.0202367,4.3687917,1,[]
6623,52.0083173,4.3741204,5,[]
6624,52.0276202,4.3449472,1,[]
6625,52.0075497,4.3769859,4,[]
6626,52.006758,4.3805316,2,[]
6627,52.0160198,4.3448131,2,[]
6628,52.0111194,4.3731696,6,[]
6629,52.0083901,4.374308,1,[]
6630,52.025383,4.3594538,1,[]
6631,52.0175413,4.3605186,7,[]
6632,52.0139339,4.3463863,11,[]
6633,52.0091148,4.3731214,2,[]
6634,52.0235493,4.3558788,2,[]
6635,52.0200914,4.3693717,1,[]
6636,52.0097286,4.3730041,2,[]
6637,52.015792,4.3644141,1,[]
6638,52.0095428,4.3737252,5,[]
6639,52.0257457,4.3465355,7,[]
6640,52.0293182,4.3459828,2,[]
6641,52.0234542,4.3532676,2,[]
6642,52.0190283,4.3392848,31,[]
6643,52.0209225,4.3570511,3,[]
6644,52.023721,4.353935,1,[]
6645,52.0200522,4.3249785,3,[]
6646,52.0157069,4.3642323,2,[]
6647,52.0197919,4.3697034,1,['cafe']
6648,52.0161593,4.3649119,6,[]
6649,52.0178995,4.3613668,4,[]
6650,52.0148696,4.3657526,2,[]
6651,52.0169785,4.3663777,1,[]
6652,52.0225055,4.3574002,2,[]
6653,52.0183117,4.3611671,2,[]
6654,52.0092632,4.3729691,3,[]
6655,52.0160888,4.332382,12,[]
6656,52.0130894,4.3672329,8,[]
6657,52.016339,4.369479,10,[]
6658,52.0227406,4.3519859,4,[]
6659,52.0135154,4.3661205,1,[]
6660,52.026304,4.3525656,1,[]
6661,52.0148313,4.3656569,6,[]
6662,52.0184117,4.3613698,2,[]
6663,52.014815,4.3645953,3,[]
6664,52.0166048,4.3640797,1,[]
6665,52.0084885,4.3737783,2,[]
6666,52.0090821,4.373156,2,[]
6667,52.0129239,4.372,4,[]
6668,52.0110214,4.3699007,10,[]
6669,52.0114852,4.3709201,12,[]
6670,52.0227402,4.3609628,1,[]
6671,52.0153284,4.3473999,11,[]
6672,52.0233685,4.3840626,1,[]
6673,52.0274785,4.3449649,2,[]
6674,52.0147834,4.3483797,12,[]
6675,52.0172791,4.3223785,1,[]
6676,52.0095232,4.321821,1,[]
6677,52.009175,4.3755969,4,[]
6678,52.0179322,4.3616953,4,[]
6679,52.008134,4.3746114,7,[]
6680,52.0172926,4.3226872,1,[]
6681,52.0240797,4.3537843,1,[]
6682,52.0160017,4.3452107,2,['restaurant']
6683,52.0181274,4.3606478,4,[]
6684,52.0096844,4.3726667,2,[]
6685,52.0119392,4.3710743,7,[]
6686,52.023759,4.3539997,2,[]
6687,52.0127994,4.368013,4,[]
6688,52.0067899,4.3803802,2,[]
6689,52.0247226,4.3561974,4,[]
6690,52.01713,4.3621691,5,[]
6691,52.0187065,4.3511222,13,[]
6692,52.0207346,4.3570176,5,[]
6693,52.0180875,4.361165,4,[]
6694,52.0167555,4.361626,6,[]
6695,52.0185112,4.3881713,1,[]
6696,52.0256673,4.3558092,13,[]
6697,52.0082672,4.3725354,8,[]
6698,52.0258704,4.3476449,3,[]
6699,52.0094691,4.374048,1,[]
6700,52.0235179,4.3526357,3,[]
6701,52.009403,4.3728696,1,[]
6702,52.0082379,4.3739025,8,[]
6703,52.028169,4.3455602,4,[]
6704,52.0244468,4.3467259,2,[]
6705,52.0067467,4.3805954,3,[]
6706,52.0114574,4.3721384,12,[]
6707,52.0095088,4.3741513,3,[]
6708,52.0149752,4.3471315,7,[]
6709,52.0088801,4.3771496,4,[]
6710,52.0077054,4.3749113,16,[]
6711,52.0100841,4.3721081,5,[]
6712,52.0179162,4.3607746,3,[]
6713,52.0092454,4.3758145,3,[]
6714,52.0242541,4.3567341,4,[]
6715,52.0084882,4.3723059,5,[]
6716,52.0165841,4.3641366,5,[]
6717,52.0179399,4.3770552,2,[]
6718,52.0096087,4.3251192,2,[]
6719,52.0235056,4.3533834,2,[]
6720,52.0224456,4.3536803,19,[]
6721,52.0202781,4.3551688,1,[]
6722,52.0217186,4.3452116,1,[]
6723,52.0093211,4.3758058,2,[]
6724,52.0211697,4.3553467,3,[]
6725,52.0156399,4.368711,10,[]
6726,52.0201345,4.3540785,2,[]
6727,52.0119546,4.3255213,10,[]
6728,52.0254224,4.3465749,7,[]
6729,52.0118183,4.3713208,7,[]
6730,52.0237793,4.3540505,2,[]
6731,52.0097049,4.3727221,1,[]
6732,52.0149687,4.3659948,7,[]
6733,52.009296,4.3729343,3,[]
6734,52.0122503,4.3740985,2,[]
6735,52.0132509,4.3670681,6,[]
6736,52.0211999,4.3552908,3,[]
6737,52.0072315,4.3770275,2,[]
6738,52.0200035,4.3600877,4,[]
6739,52.0124857,4.368735,2,[]
6740,52.0086215,4.3736691,1,[]
6741,52.0202971,4.3551338,2,[]
6742,52.0223693,4.3515756,1,[]
6743,52.0087415,4.3735101,3,[]
6744,52.0130246,4.3743711,8,[]
6745,52.0088264,4.3734222,3,[]
6746,52.0183315,4.3616155,2,[]
6747,52.0090134,4.3758862,2,[]
6748,52.0093888,4.3753143,12,[]
6749,52.0089918,4.3758317,2,[]
6750,52.0211996,4.3582576,4,[]
6751,52.0092275,4.3749706,2,[]
6752,52.0216089,4.3489117,3,[]
6753,52.0096787,4.371481,3,[]
6754,52.008679,4.3750328,2,[]
6755,52.0098167,4.3721932,4,[]
6756,52.0137536,4.3458071,3,[]
6757,52.0295263,4.3681243,1,[]
6758,52.0091214,4.3761602,2,[]
6759,52.018213,4.3619414,2,[]
6760,52.0222305,4.3520556,3,[]
6761,52.0093626,4.3743132,2,[]
6762,52.0089964,4.3732469,4,[]
6763,52.0232733,4.3516003,2,[]
6764,52.0182205,4.3613815,3,[]
6765,52.0170309,4.3454337,1,[]
6766,52.0088836,4.3755577,2,[]
6767,52.0080098,4.3794712,2,[]
6768,52.0181723,4.3618523,2,[]
6769,52.0233817,4.3548199,4,[]
6770,52.0081427,4.3788703,3,[]
6771,52.0092407,4.3749034,2,[]
6772,52.0113619,4.3695806,2,[]
6773,52.0170247,4.3692465,8,[]
6774,52.0170832,4.3455369,2,[]
6775,52.0093771,4.3753722,2,[]
6776,52.0094414,4.3750873,1,[]
6777,52.0069301,4.3819726,2,[]
6778,52.0250181,4.3466357,5,[]
6779,52.008714,4.3751224,4,[]
6780,52.0094498,4.3727767,5,[]
6781,52.0088639,4.3739631,5,[]
6782,52.0096347,4.371543,2,['dentist']
6783,52.0091072,4.3753523,2,[]
6784,52.0081936,4.3790588,2,[]
6785,52.0086866,4.3735663,2,[]
6786,52.0095911,4.3716053,4,[]
6787,52.0221187,4.3532447,3,[]
6788,52.0098099,4.3712949,3,[]
6789,52.0072367,4.3771226,2,[]
6790,52.0093338,4.3739577,2,[]
6791,52.0253711,4.3465813,7,[]
6792,52.0089058,4.3756107,2,[]
6793,52.0149178,4.3431221,2,[]
6794,52.0089596,4.3757489,2,[]
6795,52.0169587,4.3452966,1,[]
6796,52.0245741,4.3537206,3,[]
6797,52.0233917,4.3560614,7,[]
6798,52.0093081,4.3745746,2,[]
6799,52.0132623,4.3686417,3,[]
6800,52.0081665,4.3791332,3,[]
6801,52.0090457,4.3759689,2,[]
6802,52.0115427,4.3694587,7,[]
6803,52.008104,4.3792939,3,[]
6804,52.0081298,4.3792176,3,[]
6805,52.023372,4.3531616,2,[]
6806,52.012306,4.3726875,9,[]
6807,52.0224763,4.3529036,6,[]
6808,52.0114765,4.3716343,9,[]
6809,52.0182764,4.3620814,2,[]
6810,52.0160281,4.344142,25,[]
6811,52.0086567,4.3749756,2,[]
6812,52.0120031,4.3720002,9,[]
6813,52.0085819,4.3722366,5,[]
6814,52.0123817,4.3728594,8,[]
6815,52.0096482,4.3725752,2,[]
6816,52.0122899,4.3705755,5,[]
6817,52.0236721,4.3469488,5,[]
6818,52.0159816,4.3484802,1,[]
6819,52.0126536,4.3734871,16,[]
6820,52.0150242,4.3429994,4,[]
6821,52.0180227,4.3615213,2,[]
6822,52.0102348,4.3709999,2,[]
6823,52.0181493,4.3618016,2,[]
6824,52.0148647,4.3431833,24,[]
6825,52.0086217,4.3748865,2,[]
6826,52.011601,4.3694583,3,[]
6827,52.0092613,4.3748062,2,[]
6828,52.0220438,4.353338,2,[]
6829,52.0079864,4.3795542,2,[]
6830,52.0112177,4.3696907,5,[]
6831,52.0097662,4.371357,3,[]
6832,52.0203733,4.3690981,1,[]
6833,52.0090994,4.376106,2,[]
6834,52.0210416,4.3564844,2,[]
6835,52.0085644,4.3747407,2,[]
6836,52.0098354,4.3722375,2,[]
6837,52.014971,4.3430608,3,[]
6838,52.0235779,4.3536098,3,[]
6839,52.0149509,4.348082,2,[]
6840,52.0089418,4.3733029,3,[]
6841,52.0090266,4.3732152,3,[]
6842,52.011023,4.3710078,9,[]
6843,52.0092804,4.3735314,5,[]
6844,52.0249324,4.3598429,1,[]
6845,52.0132471,4.3741392,6,[]
6846,52.0087447,4.3739728,2,[]
6847,52.009129,4.3754072,2,[]
6848,52.0206717,4.3568433,6,[]
6849,52.0134516,4.3745635,32,[]
6850,52.0090743,4.3752685,2,[]
6851,52.0073729,4.3798438,2,[]
6852,52.0097314,4.3719745,3,[]
6853,52.0093844,4.3739054,2,[]
6854,52.0211261,4.3567172,2,[]
6855,52.0183986,4.3617666,1,[]
6856,52.0094209,4.3751714,2,[]
6857,52.0090029,4.3738192,6,[]
6858,52.0079473,4.3796361,2,[]
6859,52.0211749,4.3568518,2,[]
6860,52.018264,4.3614686,1,[]
6861,52.0112581,4.3696601,2,[]
6862,52.0093289,4.3744775,2,[]
6863,52.0210167,4.3573112,3,[]
6864,52.0093401,4.3756638,2,[]
6865,52.0238125,4.3541248,4,[]
6866,52.0111691,4.372761,7,[]
6867,52.007837,4.3721922,4,[]
6868,52.0075901,4.3797359,3,[]
6869,52.0092744,4.3747391,2,[]
6870,52.0279305,4.3448839,1,[]
6871,52.016918,4.3227614,1,[]
6872,52.0180452,4.3615728,2,[]
6873,52.0150931,4.3474159,2,[]
6874,52.0119007,4.3726271,7,[]
6875,52.0089379,4.3756949,2,[]
6876,52.0213383,4.3533878,15,[]
6877,52.0093422,4.3744105,2,[]
6878,52.0080296,4.3733502,1,[]
6879,52.0124574,4.3730312,8,[]
6880,52.0200775,4.341446,1,[]
6881,52.0178751,4.3608424,6,[]
6882,52.0134608,4.3668987,2,[]
6883,52.0195822,4.3596716,8,[]
6884,52.007417,4.3814424,3,[]
6885,52.0181089,4.3617125,2,[]
6886,52.0138868,4.3658219,4,[]
6887,52.0097224,4.3714188,3,[]
6888,52.0094689,4.3738173,2,[]
6889,52.0085994,4.3748297,2,[]
6890,52.0150775,4.3429381,3,[]
6891,52.0094182,4.3738709,2,[]
6892,52.0116827,4.3726445,7,[]
6893,52.014372,4.3649841,1,[]
6894,52.0073216,4.3798802,3,[]
6895,52.0078781,4.379789,2,[]
6896,52.0092949,4.3746418,2,[]
6897,52.0120788,4.372172,6,[]
6898,52.0120575,4.3729824,7,[]
6899,52.0132896,4.3665,7,['doctors']
6900,52.0089116,4.3733344,3,[]
6901,52.0092997,4.3739926,1,[]
6902,52.0171455,4.3689279,10,[]
6903,52.0090673,4.3760235,2,[]
6904,52.0074248,4.3792307,3,[]
6905,52.0180862,4.3616617,2,[]
6906,52.0110967,4.3711886,9,[]
6907,52.0133504,4.374015,6,[]
6908,52.0135261,4.3692573,4,[]
6909,52.0183552,4.3616789,2,[]
6910,52.0129584,4.3683853,3,[]
6911,52.0182894,4.3615303,2,[]
6912,52.0202618,4.3579754,2,['veterinary']
6913,52.0182357,4.3619922,3,[]
6914,52.0088566,4.3733908,3,[]
6915,52.013455,4.3738914,8,[]
6916,52.0169028,4.3451978,1,[]
6917,52.0073732,4.3814883,2,[]
6918,52.0187047,4.3892891,2,[]
6919,52.0094799,4.3749464,8,[]
6920,52.0114238,4.3735243,7,[]
6921,52.0073931,4.3791328,4,[]
6922,52.0102668,4.3710574,7,[]
6923,52.0137255,4.3460145,2,[]
6924,52.0121546,4.3723439,6,[]
6925,52.0092067,4.3750687,2,[]
6926,52.0101763,4.3709157,2,[]
6927,52.0088514,4.3754755,4,[]
6928,52.0094195,4.3733876,5,[]
6929,52.0234105,4.3531952,2,[]
6930,52.0236982,4.3538696,2,[]
6931,52.0092735,4.3253545,4,[]
6932,52.0144891,4.3458606,14,[]
6933,52.0084351,4.3743842,3,[]
6934,52.0130572,4.3718401,6,[]
6935,52.0164082,4.362169,5,[]
6936,52.0234272,4.3525048,2,[]
6937,52.0232809,4.3529016,3,[]
6938,52.0078646,4.3720346,11,[]
6939,52.0143362,4.3650124,11,[]
6940,52.0084624,4.3733221,7,[]
6941,52.0243908,4.3467461,6,[]
6942,52.0094915,4.3748845,2,[]
6943,52.0101389,4.32556,1,[]
6944,52.0166108,4.3231215,2,[]
6945,52.0227877,4.3518065,3,[]
6946,52.0180036,4.3523692,14,['cafe']
6947,52.0080063,4.3868193,4,[]
6948,52.0236794,4.3537963,3,[]
6949,52.0173925,4.3614591,7,[]
6950,52.0093351,4.3755393,4,[]
6951,52.0084708,4.3737272,2,[]
6952,52.0249346,4.3567323,4,[]
6953,52.0230494,4.3523846,3,[]
6954,52.0109483,4.3708244,6,[]
6955,52.0122303,4.3725157,8,[]
6956,52.0095124,4.3747982,3,[]
6957,52.0079147,4.3796962,2,[]
6958,52.0066717,4.380759,2,[]
6959,52.0080522,4.3793785,2,[]
6960,52.0219733,4.3534373,2,[]
6961,52.0235071,4.3469522,4,[]
6962,52.0148096,4.3643199,4,[]
6963,52.0081854,4.3730301,4,[]
6964,52.0094529,4.3750263,2,[]
6965,52.0093758,4.3742454,2,[]
6966,52.0231982,4.3516549,2,[]
6967,52.0076572,4.3515174,3,[]
6968,52.0123238,4.343434,11,['school']
6969,52.0111967,4.3483844,2,[]
6970,52.0105382,4.349288,4,[]
6971,52.0121115,4.3500281,2,[]
6972,52.0116386,4.3489257,3,[]
6973,52.0113819,4.3529841,8,[]
6974,52.0096189,4.3468644,2,[]
6975,52.0064157,4.3526886,16,[]
6976,52.0052865,4.352235,5,[]
6977,52.0119878,4.3497563,3,[]
6978,52.0085137,4.3479542,6,[]
6979,52.0052616,4.3527928,4,[]
6980,52.0018283,4.3302299,2,[]
6981,52.0068282,4.3543634,14,[]
6982,52.0072263,4.3484973,7,[]
6983,52.0099451,4.348868,3,[]
6984,52.0101083,4.3469293,2,[]
6985,52.0092214,4.3512234,3,[]
6986,52.0086471,4.3533748,5,[]
6987,52.0110591,4.3525815,7,[]
6988,52.0071013,4.3552843,7,[]
6989,52.0093988,4.3486048,4,['driving_school']
6990,52.0112243,4.3512072,26,[]
6991,52.007015,4.348073,4,[]
6992,51.9997458,4.3299678,3,['ice_cream']
6993,52.0076263,4.3535858,1,[]
6994,52.010018,4.3507522,5,[]
6995,52.0105729,4.350084,6,[]
6996,52.0099969,4.3489818,5,[]
6997,52.0119651,4.349706,2,[]
6998,52.0093295,4.3510929,6,[]
6999,52.0117413,4.3492126,3,[]
7000,52.0091747,4.3477434,8,[]
7001,52.0065238,4.3513669,11,[]
7002,52.0083469,4.3548398,63,[]
7003,52.0083772,4.3530673,9,[]
7004,52.009077,4.3528672,6,[]
7005,52.0119261,4.3496204,4,[]
7006,52.0099318,4.3537694,10,[]
7007,52.0082374,4.3494146,5,[]
7008,52.0060182,4.3518159,30,[]
7009,52.0108417,4.3481808,2,[]
7010,52.008755,4.3493658,9,[]
7011,52.0085266,4.3485814,2,[]
7012,52.012017,4.3498545,1,[]
7013,52.0091963,4.3521958,3,[]
7014,52.0097262,4.3539888,3,[]
7015,52.0126028,4.350425,2,[]
7016,52.0031638,4.3434882,1,[]
7017,52.007104,4.3545221,3,[]
7018,52.0112472,4.3528125,2,[]
7019,52.0096476,4.351259,2,[]
7020,52.0095924,4.3512408,5,[]
7021,52.008801,4.3498333,5,[]
7022,52.0097006,4.3468714,2,[]
7023,52.008138,4.3249821,3,[]
7024,52.0001276,4.3302696,5,[]
7025,52.0064951,4.3518487,21,[]
7026,52.0094026,4.353615,2,[]
7027,52.0062373,4.3544098,4,[]
7028,52.0107878,4.3481505,5,[]
7029,52.0116553,4.3490263,1,[]
7030,52.0100252,4.346921,2,[]
7031,52.0123983,4.3506133,3,[]
7032,52.0123507,4.3505078,3,[]
7033,52.0112367,4.3484059,3,[]
7034,52.0094592,4.3514176,4,[]
7035,52.00987,4.3518233,38,[]
7036,52.0124936,4.350824,3,[]
7037,52.0089743,4.3529669,7,[]
7038,52.0092875,4.3516252,4,[]
7039,52.0101891,4.346941,5,[]
7040,52.0123029,4.3504023,3,[]
7041,52.0125415,4.3509295,2,[]
7042,52.0091009,4.3535459,3,[]
7043,52.0117912,4.3493609,6,[]
7044,52.0115409,4.3499899,27,[]
7045,52.0096927,4.3539205,4,[]
7046,52.0073672,4.3476352,37,[]
7047,52.0074124,4.3489235,4,[]
7048,52.0125893,4.3510348,4,[]
7049,52.0124461,4.3507188,3,[]
7050,52.0093739,4.3515214,4,[]
7051,52.008888,4.3523094,2,[]
7052,52.0098922,4.3487544,3,[]
7053,52.012255,4.3502971,3,[]
7054,52.0079463,4.3488488,2,[]
7055,52.0097822,4.3468829,2,[]
7056,52.0064798,4.3513673,9,[]
7057,52.0072862,4.3487018,2,[]
7058,52.0098626,4.346894,2,[]
7059,52.0108948,4.3482103,3,[]
7060,52.009816,4.3541774,6,[]
7061,52.0080403,4.3480665,11,[]
7062,52.0009867,4.3245245,20,[]
7063,52.0066624,4.3536613,4,[]
7064,52.0082634,4.3539366,6,[]
7065,52.0103363,4.3474292,5,['dentist']
7066,52.0099652,4.3419158,70,[]
7067,52.0054588,4.3522665,17,[]
7068,52.0095169,4.3513584,2,[]
7069,52.0076118,4.3523938,2,[]
7070,52.0115383,4.3492605,12,[]
7071,52.0094287,4.352692,2,[]
7072,52.0053797,4.3520862,2,[]
7073,52.0056628,4.3543812,5,[]
7074,52.0076807,4.3527672,3,[]
7075,52.0114053,4.3484864,11,[]
7076,52.0074103,4.3543272,12,[]
7077,52.0094659,4.3535962,4,[]
7078,52.0088642,4.3497438,1,[]
7079,52.0007088,4.3325793,3,[]
7080,52.0072877,4.35064,3,[]
7081,52.0112846,4.3484329,3,[]
7082,52.0090579,4.3479164,2,[]
7083,52.0050276,4.3528548,24,[]
7084,52.0074388,4.3493028,3,[]
7085,52.0077043,4.3495971,3,[]
7086,52.0089718,4.3525561,2,[]
7087,52.0072678,4.3486143,2,[]
7088,52.0105126,4.3492127,2,[]
7089,52.0091126,4.35135,5,[]
7090,52.0069928,4.3552747,7,[]
7091,52.0053104,4.3531803,1,['community_centre']
7092,52.0016758,4.3360698,3,[]
7093,52.0100514,4.3539879,6,[]
7094,52.0092962,4.3541467,5,[]
7095,52.009395,4.3526195,4,['restaurant']
7096,52.0097095,4.348453,4,[]
7097,52.0089572,4.3523706,3,[]
7098,52.0099438,4.3469067,2,[]
7099,52.0113532,4.3484564,6,[]
7100,52.0114422,4.3485895,2,[]
7101,52.008995,4.3515387,2,[]
7102,52.0032425,4.3470406,3,[]
7103,52.0080223,4.349516,13,[]
7104,52.0017432,4.3328876,22,[]
7105,52.0099676,4.3507802,3,[]
7106,52.0058866,4.3536145,17,[]
7107,52.0084942,4.3543181,7,[]
7108,51.9997088,4.3301249,1,['fast_food']
7109,51.9981377,4.3206759,4,[]
7110,52.0078508,4.3531211,2,[]
7111,52.0115781,4.3526681,2,[]
7112,52.0089531,4.3543838,10,[]
7113,52.0059655,4.354469,1,[]
7114,52.0100802,4.3495851,2,[]
7115,52.0069547,4.3479693,2,[]
7116,52.0046775,4.3236428,55,[]
7117,52.011574,4.3488836,5,[]
7118,52.0093773,4.3525049,3,[]
7119,52.0032046,4.3430687,5,[]
7120,52.0094966,4.3528395,4,[]
7121,51.999739,4.3297282,1,[]
7122,52.0094778,4.3527402,26,[]
7123,52.0074335,4.352311,7,[]
7124,52.0096056,4.3538054,2,[]
