,latitude,longitude,amenity
704,52.0059070,4.3685318,
705,52.0062047,4.3656681,
706,52.0055594,4.3677543,
707,52.0064118,4.3673307,
708,52.0059070,4.3685320,
709,52.0062047,4.3656680,
710,52.0055916,4.3678373,
711,52.0064119,4.3673308,
712,52.0059071,4.3685322,
713,52.0062045,4.3656679,
714,52.0056028,4.3678184,
715,52.0064120,4.3673310,
716,52.0059071,4.3685324,
717,52.0062043,4.3656679,
718,52.0056413,4.3678928,
719,52.0064121,4.3673312,
720,52.0052343,4.3677309,
721,52.0059072,4.3685326,
722,52.0062041,4.3656678,
723,52.0064121,4.3673314,
724,52.0058536,4.3630412,
725,52.0060853,4.3636842,
726,52.0056251,4.3620876,
727,52.0061600,4.3689525,
728,52.0061378,4.3668279,
729,52.0056512,4.3640925,
730,52.0057483,4.3670618,
731,52.0056793,4.3629639,
732,52.0052271,4.3677533,
733,52.0059057,4.3685339,
734,52.0062039,4.3656678,
735,52.0064122,4.3673315,
736,52.0053067,4.3677964,
737,52.0059058,4.3685341,
738,52.0062047,4.3656679,
739,52.0064123,4.3673317,
740,52.0052963,4.3678207,
741,52.0059067,4.3685329,
742,52.0062045,4.3656678,
743,52.0064124,4.3673319,
744,52.0053709,4.3678499,
745,52.0059058,4.3685343,
746,52.0062043,4.3656678,
747,52.0064125,4.3673321,
748,52.0053644,4.3678726,
749,52.0059058,4.3685345,
750,52.0062041,4.3656677,
751,52.0064126,4.3673322,
752,52.0056382,4.3621265,
753,52.0062215,4.3645526,
754,52.0060854,4.3641959,
755,52.0056736,4.3622211,
756,52.0052311,4.3652476,
757,52.0054718,4.3643217,
758,52.0057429,4.3667595,
759,52.0058321,4.3630599,
760,52.0054308,4.3679071,
761,52.0059059,4.3685347,
762,52.0062037,4.3656677,
763,52.0064127,4.3673324,
764,52.0054240,4.3679273,
765,52.0059072,4.3685328,
766,52.0062039,4.3656677,
767,52.0064128,4.3673326,
768,52.0059059,4.3685349,
769,52.0062037,4.3656676,
770,52.0064129,4.3673328,
771,52.0059059,4.3685350,
772,52.0062035,4.3656676,
773,52.0064130,4.3673329,
774,52.0059060,4.3685352,
775,52.0062034,4.3656675,
776,52.0064131,4.3673331,
777,52.0058050,4.3630931,
778,52.0169503,4.3662729,
779,52.0130105,4.3671650,
780,52.0145072,4.3688692,
781,52.0137996,4.3660432,
782,52.0174297,4.3654753,
783,52.0161765,4.3625611,
784,52.0122541,4.3689317,
785,52.0145061,4.3655274,
786,52.0181088,4.3641819,
787,52.0135153,4.3661566,
788,52.0131919,4.3671831,
789,52.0152471,4.3644234,
790,52.0146368,4.3648455,
791,52.0179819,4.3667550,
792,52.0155130,4.3647438,
793,52.0182838,4.3674620,
794,52.0178541,4.3680953,
795,52.0180474,4.3614523,
796,52.0169773,4.3616735,
797,52.0176746,4.3660408,
798,52.0174193,4.3613905,
799,52.0125597,4.3682166,
800,52.0181617,4.3603493,
801,52.0180908,4.3606685,
802,52.0154083,4.3657960,
803,52.0166415,4.3622290,
804,52.0156743,4.3633141,
805,52.0127880,4.3690102,
806,52.0138915,4.3686617,
807,52.0140703,4.3662388,
808,52.0179531,4.3642296,
809,52.0173126,4.3658640,
810,52.0165152,4.3629569,
811,52.0147801,4.3659276,
812,52.0135344,4.3666683,
813,52.0133795,4.3672502,
814,52.0147895,4.3649324,
815,52.0151190,4.3647549,
816,52.0175712,4.3652026,
817,52.0148310,4.3683997,
818,52.0156472,4.3648758,
819,52.0175532,4.3680415,
820,52.0182149,4.3614946,
821,52.0172369,4.3617885,
822,52.0174962,4.3612168,
823,52.0180725,4.3610312,
824,52.0143588,4.3655366,
825,52.0168119,4.3622511,
826,52.0158432,4.3640683,
827,52.0148653,4.3641338,
828,52.0138542,4.3678203,
829,52.0148928,4.3640938,
830,52.0138437,4.3677998,
831,52.0149673,4.3639858,
832,52.0150002,4.3639413,
833,52.0138945,4.3677417,
834,52.0150295,4.3639013,
835,52.0150598,4.3638642,
836,52.0139452,4.3676836,
837,52.0150953,4.3638183,
838,52.0151255,4.3637782,
839,52.0139959,4.3676255,
840,52.0151584,4.3637352,
841,52.0129679,4.3689231,
842,52.0139123,4.3662926,
843,52.0176415,4.3644367,
844,52.0175745,4.3657954,
845,52.0161763,4.3625621,
846,52.0147949,4.3659710,
847,52.0137888,4.3667674,
848,52.0133138,4.3674501,
849,52.0154369,4.3641749,
850,52.0147342,4.3650866,
851,52.0182053,4.3665022,
852,52.0154599,4.3681308,
853,52.0176708,4.3682934,
854,52.0181261,4.3616345,
855,52.0171242,4.3620390,
856,52.0179069,4.3657776,
857,52.0175505,4.3616920,
858,52.0126793,4.3681321,
859,52.0179423,4.3608511,
860,52.0166642,4.3643695,
861,52.0168113,4.3626821,
862,52.0160758,4.3637930,
863,52.0160760,4.3637931,
864,52.0160762,4.3637932,
