,latitude,longitude,amenity
10294,51.9996192,4.3404622,
10295,51.9994633,4.3336352,
10296,51.9878164,4.3459860,
10297,51.9977724,4.3593506,
10298,51.9931273,4.3467523,
10299,51.9864554,4.3385954,
10300,51.9876104,4.3424463,
10301,51.9950858,4.3564793,
10302,51.9919314,4.3607675,
10303,51.9998998,4.3412128,
10304,51.9904633,4.3455763,
10305,51.9865696,4.3409238,
10306,51.9938053,4.3506811,
10307,51.9989722,4.3522721,
10308,51.9973091,4.3562262,
10309,51.9925777,4.3585946,
10310,51.9898577,4.3382943,
10311,51.9944822,4.3573747,
10312,51.9947227,4.3436190,
10313,51.9851661,4.3381018,
10314,51.9933983,4.3388271,
10315,51.9950309,4.3359676,
10316,51.9957188,4.3400999,
10317,51.9944635,4.3466430,
10318,51.9907277,4.3597630,
10319,51.9993962,4.3368454,
10320,51.9960424,4.3469461,
10321,51.9930510,4.3409523,
10322,51.9964873,4.3564410,
10323,51.9985110,4.3585500,
10324,51.9937154,4.3567105,
10325,51.9914991,4.3393432,
10326,51.9953745,4.3380361,
10327,51.9918272,4.3578561,
10328,51.9889676,4.3457614,
10329,51.9946833,4.3339824,
10330,51.9991585,4.3379945,
10331,51.9986265,4.3507604,
10332,52.0005647,4.3532820,
10333,51.9912544,4.3489041,
10334,52.0004305,4.3517674,
10335,51.9988244,4.3399420,
10336,51.9935972,4.3435565,
10337,51.9893195,4.3435899,
10338,51.9879620,4.3396916,
10339,51.9957178,4.3556818,
10340,51.9929044,4.3401653,
10341,51.9937299,4.3436202,
10342,51.9957780,4.3509365,
10343,51.9984053,4.3523106,
10344,51.9925776,4.3585944,
10345,51.9923429,4.3379192,
10346,51.9944822,4.3573745,
10347,51.9953500,4.3347419,
10348,51.9943134,4.3398557,
10349,51.9950307,4.3359674,
10350,51.9957188,4.3400997,
10351,51.9950686,4.3454872,
10352,51.9907277,4.3597628,
10353,51.9993819,4.3368383,
10354,51.9960633,4.3442167,
10355,51.9985111,4.3585502,
10356,51.9937153,4.3567107,
10357,51.9915253,4.3419272,
10358,51.9967005,4.3578983,
10359,51.9900647,4.3558120,
10360,51.9920167,4.3545403,
10361,51.9985981,4.3459175,
10362,51.9987309,4.3452089,
10363,51.9953745,4.3380359,
10364,51.9918271,4.3578563,
10365,51.9941366,4.3532920,
10366,51.9981254,4.3601606,
10367,52.0007421,4.3373210,
10368,51.9990123,4.3552468,
10369,51.9912543,4.3489039,
10370,52.0004303,4.3517674,
10371,51.9962074,4.3539669,
10372,51.9923303,4.3412835,
10373,51.9893193,4.3435898,
10374,52.0012418,4.3527731,
10375,51.9867189,4.3354008,
10376,51.9957176,4.3556819,
10377,51.9938052,4.3506809,
10378,51.9984055,4.3523105,
10379,51.9973090,4.3562260,
10380,51.9925776,4.3585942,
10381,51.9898579,4.3382943,
10382,51.9944821,4.3573744,
10383,51.9947226,4.3436192,
10384,51.9851554,4.3380285,
10385,51.9933983,4.3388273,
10386,51.9950306,4.3359672,
10387,51.9957187,4.3400995,
10388,51.9944634,4.3466431,
10389,51.9907276,4.3597626,
10390,51.9993641,4.3368296,
10391,51.9960425,4.3469462,
10392,51.9930510,4.3409525,
10393,51.9964871,4.3564411,
10394,51.9985112,4.3585504,
10395,51.9937151,4.3567108,
10396,51.9914990,4.3393430,
10397,51.9953744,4.3380357,
10398,51.9918269,4.3578564,
10399,51.9889678,4.3457613,
10400,51.9946833,4.3339823,
10401,51.9991583,4.3379945,
10402,51.9984244,4.3507904,
10403,52.0005645,4.3532821,
10404,51.9912542,4.3489037,
10405,52.0004301,4.3517675,
10406,51.9987798,4.3396716,
10407,51.9935970,4.3435566,
10408,51.9893192,4.3435896,
10409,51.9879553,4.3396500,
10410,51.9957174,4.3556820,
10411,52.0012388,4.3527667,
10412,52.0012387,4.3527666,
10413,52.0012386,4.3527662,
10414,51.9957782,4.3509365,
10415,51.9984057,4.3523105,
10416,51.9925775,4.3585940,
10417,51.9923431,4.3379191,
10418,51.9944821,4.3573742,
10419,51.9953394,4.3346801,
10420,51.9943134,4.3398559,
10421,51.9950305,4.3359671,
10422,51.9957187,4.3400993,
10423,51.9950684,4.3454871,
10424,51.9907276,4.3597624,
10425,51.9993487,4.3368219,
10426,51.9960632,4.3442169,
10427,51.9985113,4.3585506,
10428,51.9937150,4.3567109,
10429,51.9915252,4.3419270,
10430,51.9967005,4.3578985,
10431,51.9900645,4.3558121,
10432,51.9920165,4.3545404,
10433,51.9985979,4.3459176,
10434,51.9987310,4.3452090,
10435,51.9953743,4.3380355,
10436,51.9918268,4.3578566,
10437,51.9941365,4.3532922,
10438,51.9981036,4.3601939,
10439,52.0007238,4.3372789,
10440,51.9990121,4.3552469,
10441,51.9912541,4.3489036,
10442,51.9996153,4.3521375,
10443,51.9962073,4.3539671,
10444,51.9923304,4.3412837,
10445,51.9893191,4.3435895,
10446,52.0012415,4.3527728,
10447,51.9957172,4.3556820,
10448,51.9938052,4.3506807,
10449,51.9989221,4.3527793,
10450,51.9973088,4.3562259,
10451,51.9925775,4.3585938,
10452,51.9898580,4.3382944,
10453,51.9944820,4.3573740,
10454,51.9947225,4.3436193,
10455,51.9851446,4.3379552,
10456,51.9933983,4.3388275,
10457,51.9950304,4.3359669,
10458,51.9957187,4.3400991,
10459,51.9944632,4.3466433,
10460,51.9907275,4.3597623,
10461,51.9993333,4.3368141,
10462,51.9960427,4.3469463,
10463,51.9930511,4.3409527,
10464,51.9964869,4.3564412,
10465,51.9985113,4.3585508,
10466,51.9937148,4.3567111,
10467,51.9914990,4.3393428,
10468,51.9953743,4.3380353,
10469,51.9918267,4.3578567,
10470,51.9889679,4.3457611,
10471,51.9946832,4.3339821,
10472,51.9991581,4.3379945,
10473,51.9986264,4.3507606,
10474,52.0005643,4.3532821,
10475,51.9912540,4.3489034,
10476,51.9996060,4.3520470,
10477,51.9987797,4.3396714,
10478,51.9935969,4.3435567,
10479,51.9893189,4.3435893,
10480,51.9879487,4.3396089,
10481,51.9957170,4.3556821,
10482,51.9929175,4.3402411,
10483,51.9957784,4.3509365,
10484,51.9989382,4.3527468,
10485,51.9925774,4.3585936,
10486,51.9923433,4.3379191,
10487,51.9944819,4.3573738,
10488,51.9953288,4.3346197,
10489,51.9943135,4.3398561,
10490,51.9950303,4.3359667,
10491,51.9957186,4.3400989,
10492,51.9950683,4.3454869,
10493,51.9907275,4.3597621,
10494,51.9993178,4.3368065,
10495,51.9960631,4.3442171,
10496,51.9985114,4.3585509,
10497,51.9937147,4.3567112,
10498,51.9915251,4.3419268,
10499,51.9967006,4.3578987,
10500,51.9900068,4.3555584,
10501,51.9919667,4.3542804,
10502,51.9985978,4.3459177,
10503,51.9987310,4.3452092,
10504,51.9953742,4.3380351,
10505,51.9918265,4.3578569,
10506,51.9941365,4.3532924,
10507,51.9980785,4.3601864,
10508,51.9990119,4.3552470,
10509,51.9912539,4.3489032,
10510,51.9995968,4.3519553,
10511,51.9962071,4.3539672,
10512,51.9923305,4.3412839,
10513,51.9893188,4.3435892,
10514,52.0012414,4.3527723,
10515,51.9957168,4.3556822,
10516,51.9938051,4.3506805,
10517,51.9989166,4.3527285,
10518,51.9973087,4.3562257,
10519,51.9925774,4.3585934,
10520,51.9898582,4.3382945,
10521,51.9944819,4.3573736,
10522,51.9947224,4.3436195,
10523,51.9851338,4.3378819,
10524,51.9933983,4.3388277,
10525,51.9950302,4.3359666,
10526,51.9957186,4.3400987,
10527,51.9944631,4.3466435,
10528,51.9907274,4.3597619,
10529,51.9993024,4.3367988,
10530,51.9960429,4.3469465,
10531,51.9930511,4.3409529,
10532,51.9964867,4.3564412,
10533,51.9985115,4.3585511,
10534,51.9937146,4.3567114,
10535,51.9914990,4.3393426,
10536,51.9953741,4.3380349,
10537,51.9918264,4.3578570,
10538,51.9889680,4.3457609,
10539,51.9946831,4.3339819,
10540,51.9991579,4.3379944,
10541,51.9986263,4.3507608,
10542,52.0005641,4.3532821,
10543,51.9912538,4.3489030,
10544,51.9995873,4.3518619,
10545,51.9987797,4.3396712,
10546,51.9935967,4.3435568,
10547,51.9893187,4.3435890,
10548,51.9879413,4.3395673,
10549,51.9957166,4.3556822,
10550,51.9957786,4.3509365,
10551,51.9983785,4.3523967,
10552,51.9925774,4.3585933,
10553,51.9923435,4.3379190,
10554,51.9944818,4.3573734,
10555,51.9953182,4.3345579,
10556,51.9943136,4.3398563,
10557,51.9950301,4.3359664,
10558,51.9957186,4.3400985,
10559,51.9950682,4.3454867,
10560,51.9907274,4.3597617,
10561,51.9992869,4.3367912,
10562,51.9960630,4.3442173,
10563,51.9985116,4.3585513,
10564,51.9937144,4.3567115,
10565,51.9915250,4.3419267,
10566,51.9967006,4.3578989,
10567,51.9900066,4.3555585,
10568,51.9919665,4.3542805,
10569,51.9985976,4.3459178,
10570,51.9987310,4.3452094,
10571,51.9953740,4.3380347,
10572,51.9918263,4.3578572,
10573,51.9941365,4.3532926,
10574,51.9980573,4.3602184,
10575,51.9990118,4.3552470,
10576,51.9912537,4.3489029,
10577,51.9995780,4.3517733,
10578,51.9962070,4.3539673,
10579,51.9923306,4.3412840,
10580,51.9893185,4.3435889,
10581,51.9957164,4.3556823,
10582,51.9938051,4.3506803,
10583,51.9973085,4.3562256,
10584,51.9925773,4.3585931,
10585,51.9898584,4.3382946,
10586,51.9944818,4.3573732,
10587,51.9947223,4.3436197,
10588,51.9851230,4.3378085,
10589,51.9933983,4.3388279,
10590,51.9950300,4.3359663,
10591,51.9957185,4.3400983,
10592,51.9944630,4.3466436,
10593,51.9907273,4.3597615,
10594,51.9992715,4.3367834,
10595,51.9960430,4.3469466,
10596,51.9960064,4.3529368,
10597,51.9930511,4.3409531,
10598,51.9964865,4.3564413,
10599,51.9985117,4.3585515,
10600,51.9937143,4.3567117,
10601,51.9914990,4.3393424,
10602,51.9953740,4.3380346,
10603,51.9918261,4.3578573,
10604,51.9889681,4.3457608,
10605,51.9946831,4.3339817,
10606,51.9991577,4.3379944,
10607,51.9986263,4.3507610,
10608,52.0005639,4.3532822,
10609,51.9912536,4.3489027,
10610,51.9995686,4.3516827,
10611,51.9987796,4.3396710,
10612,51.9935965,4.3435569,
10613,51.9893184,4.3435887,
10614,51.9879358,4.3395255,
10615,51.9957163,4.3556823,
10616,51.9936809,4.3436412,
10617,51.9957788,4.3509365,
10618,51.9925773,4.3585929,
10619,51.9944817,4.3573730,
10620,51.9953076,4.3344976,
10621,51.9943137,4.3398565,
10622,51.9950299,4.3359661,
10623,51.9957185,4.3400981,
10624,51.9950681,4.3454866,
10625,51.9907272,4.3597613,
10626,51.9992561,4.3367758,
10627,51.9960629,4.3442174,
10628,51.9985118,4.3585516,
10629,51.9937141,4.3567118,
10630,51.9915249,4.3419265,
10631,51.9967007,4.3578991,
10632,51.9900064,4.3555585,
10633,51.9919664,4.3542807,
10634,51.9985974,4.3459179,
10635,51.9987311,4.3452096,
10636,51.9953739,4.3380344,
10637,51.9918260,4.3578574,
10638,51.9941364,4.3532928,
10639,51.9980344,4.3602121,
10640,51.9990116,4.3552471,
10641,51.9912535,4.3489025,
10642,51.9995605,4.3515921,
10643,51.9962068,4.3539675,
10644,51.9923306,4.3412842,
10645,52.0000830,4.3433217,
10646,51.9957161,4.3556824,
10647,51.9928762,4.3539534,
10648,51.9957197,4.3587650,
10649,51.9957654,4.3509371,
10650,51.9983509,4.3343962,
10651,51.9919898,4.3513937,
10652,51.9986502,4.3529895,
10653,51.9929556,4.3598299,
10654,51.9908504,4.3550666,
10655,51.9973967,4.3580377,
10656,51.9925829,4.3586191,
10657,51.9921557,4.3398855,
10658,51.9923307,4.3379220,
10659,51.9917088,4.3480520,
10660,51.9948561,4.3605037,
10661,51.9951790,4.3418013,
10662,51.9943816,4.3573038,
10663,51.9960014,4.3398899,
10664,51.9875605,4.3441199,
10665,51.9859649,4.3414847,
10666,51.9943088,4.3398440,
10667,51.9881949,4.3467778,
10668,51.9978636,4.3450276,
10669,51.9950447,4.3359884,
10670,52.0013442,4.3422186,
10671,51.9894546,4.3476505,
10672,52.0016927,4.3418807,
10673,51.9957229,4.3401245,
10674,51.9950753,4.3454979,
10675,51.9906315,4.3596059,
10676,52.0005927,4.3358948,
10677,51.9901294,4.3465755,
10678,51.9889363,4.3449101,
10679,51.9913368,4.3607679,
10680,51.9881830,4.3411704,
10681,51.9863323,4.3339908,
10682,51.9936375,4.3367764,
10683,51.9997812,4.3553524,
10684,51.9977066,4.3459078,
10685,51.9858289,4.3366805,
10686,51.9960694,4.3442057,
10687,51.9895097,4.3544119,
10688,51.9948823,4.3530620,
10689,51.9931063,4.3575618,
10690,51.9984975,4.3561565,
10691,51.9974820,4.3250581,
10692,51.9902455,4.3425210,
10693,51.9984795,4.3557852,
10694,51.9914020,4.3538426,
10695,51.9965643,4.3573077,
10696,51.9901877,4.3563171,
10697,51.9921286,4.3550566,
10698,51.9981707,4.3456743,
10699,51.9982672,4.3323594,
10700,51.9994338,4.3315160,
10701,51.9878931,4.3361441,
10702,51.9992104,4.3392157,
10703,51.9987290,4.3451964,
10704,51.9941172,4.3382796,
10705,51.9953830,4.3380596,
10706,51.9912501,4.3590040,
10707,51.9920287,4.3623125,
10708,51.9948542,4.3427135,
10709,51.9941385,4.3532796,
10710,51.9985576,4.3353485,
10711,51.9995469,4.3352473,
10712,51.9996132,4.3386653,
10713,52.0008864,4.3412842,
10714,51.9994171,4.3400426,
10715,51.9953226,4.3582747,
10716,52.0006022,4.3556024,
10717,51.9938909,4.3612811,
10718,52.0002679,4.3378470,
10719,52.0000173,4.3336218,
10720,51.9913195,4.3453926,
10721,51.9996331,4.3526764,
10722,51.9869017,4.3472896,
10723,51.9952253,4.3409478,
10724,51.9962165,4.3539582,
10725,51.9885948,4.3486329,
10726,51.9959254,4.3435612,
10727,51.9872052,4.3437821,
10728,51.9989691,4.3323033,
10729,51.9923256,4.3412718,
10730,51.9956859,4.3499524,
10731,51.9938760,4.3354585,
10732,51.9929483,4.3456273,
10733,51.9980345,4.3518459,
10734,51.9894190,4.3428221,
10735,51.9894474,4.3362639,
10736,51.9933181,4.3478913,
10737,51.9880976,4.3388455,
10738,51.9887781,4.3361168,
10739,51.9996719,4.3408280,
10740,51.9992621,4.3343492,
10741,51.9982669,4.3596954,
10742,51.9931274,4.3467523,
10743,51.9861375,4.3385416,
10744,51.9874456,4.3433899,
10745,51.9950858,4.3564795,
10746,51.9934361,4.3526709,
10747,51.9904631,4.3455763,
10748,51.9884514,4.3466775,
10749,51.9865871,4.3410378,
10750,51.9938051,4.3506801,
10751,51.9973084,4.3562254,
10752,51.9925772,4.3585927,
10753,51.9898586,4.3382946,
10754,51.9944817,4.3573728,
10755,51.9947222,4.3436199,
10756,51.9851123,4.3377351,
10757,51.9933983,4.3388281,
10758,51.9950297,4.3359659,
10759,51.9957185,4.3400979,
10760,51.9944629,4.3466438,
10761,51.9907272,4.3597611,
10762,51.9992417,4.3367687,
10763,51.9960432,4.3469467,
10764,51.9960064,4.3529366,
10765,51.9964863,4.3564414,
10766,51.9985119,4.3585518,
10767,51.9937140,4.3567119,
10768,51.9914990,4.3393422,
10769,51.9953738,4.3380342,
10770,51.9918258,4.3578576,
10771,51.9889682,4.3457606,
10772,51.9946830,4.3339815,
10773,51.9991575,4.3379944,
10774,51.9986262,4.3507612,
10775,52.0005637,4.3532822,
10776,51.9912534,4.3489023,
10777,51.9995512,4.3514995,
10778,51.9987796,4.3396708,
10779,51.9935964,4.3435570,
10780,51.9879288,4.3394845,
10781,51.9957159,4.3556825,
10782,51.9957790,4.3509364,
10783,51.9925772,4.3585925,
10784,51.9944816,4.3573726,
10785,51.9952980,4.3344372,
10786,51.9943137,4.3398567,
10787,51.9950296,4.3359658,
10788,51.9957184,4.3400977,
10789,51.9950680,4.3454864,
10790,51.9907271,4.3597609,
10791,51.9992274,4.3367616,
10792,51.9960628,4.3442176,
10793,51.9985120,4.3585520,
10794,51.9937139,4.3567121,
10795,51.9915248,4.3419263,
10796,51.9967007,4.3578993,
10797,51.9900062,4.3555586,
10798,51.9919662,4.3542808,
10799,51.9985972,4.3459179,
10800,51.9987311,4.3452098,
10801,51.9953738,4.3380340,
10802,51.9918257,4.3578577,
10803,51.9941364,4.3532930,
10804,51.9980131,4.3602428,
10805,51.9990114,4.3552472,
10806,51.9912533,4.3489022,
10807,51.9998598,4.3512457,
10808,51.9962067,4.3539676,
10809,51.9923307,4.3412844,
10810,52.0002688,4.3431886,
10811,51.9957157,4.3556825,
10812,51.9926134,4.3411419,
10813,51.9938050,4.3506799,
10814,51.9973083,4.3562253,
10815,51.9925772,4.3585923,
10816,51.9898588,4.3382947,
10817,51.9944815,4.3573724,
10818,51.9947221,4.3436200,
10819,51.9851015,4.3376618,
10820,51.9933982,4.3388283,
10821,51.9950295,4.3359656,
10822,51.9957184,4.3400975,
10823,51.9944628,4.3466440,
10824,51.9907271,4.3597607,
10825,51.9992097,4.3367527,
10826,51.9960434,4.3469468,
10827,51.9964862,4.3564415,
10828,51.9985121,4.3585522,
10829,51.9937137,4.3567122,
10830,51.9914990,4.3393420,
10831,51.9953737,4.3380338,
10832,51.9918256,4.3578579,
10833,51.9889684,4.3457605,
10834,51.9946830,4.3339813,
10835,51.9991573,4.3379943,
10836,51.9986262,4.3507614,
10837,52.0005635,4.3532823,
10838,51.9912532,4.3489020,
10839,51.9999754,4.3512154,
10840,51.9987795,4.3396706,
10841,51.9926722,4.3429752,
10842,51.9879214,4.3394441,
10843,51.9957155,4.3556826,
10844,51.9957792,4.3509364,
10845,51.9925771,4.3585921,
10846,51.9901550,4.3406857,
10847,51.9944815,4.3573722,
10848,51.9952874,4.3343754,
10849,51.9943138,4.3398569,
10850,51.9950294,4.3359654,
10851,51.9957184,4.3400973,
10852,51.9950679,4.3454862,
10853,51.9907270,4.3597605,
10854,51.9991942,4.3367450,
10855,51.9960627,4.3442178,
10856,51.9985122,4.3585523,
10857,51.9937136,4.3567124,
10858,51.9915247,4.3419261,
10859,51.9967008,4.3578995,
10860,51.9900061,4.3555587,
10861,51.9919661,4.3542809,
10862,51.9985970,4.3459180,
10863,51.9987311,4.3452100,
10864,51.9953736,4.3380336,
10865,51.9918254,4.3578580,
10866,51.9941364,4.3532932,
10867,51.9979875,4.3602334,
10868,51.9990112,4.3552473,
10869,51.9912531,4.3489018,
10870,51.9994873,4.3513036,
10871,51.9962065,4.3539678,
10872,51.9923308,4.3412846,
10873,51.9957153,4.3556827,
10874,51.9938050,4.3506797,
10875,51.9973081,4.3562252,
10876,51.9925771,4.3585919,
10877,51.9898590,4.3382948,
10878,51.9944814,4.3573721,
10879,51.9947220,4.3436202,
10880,51.9850907,4.3375885,
10881,51.9938279,4.3415061,
10882,51.9950293,4.3359653,
10883,51.9957183,4.3400971,
10884,51.9944627,4.3466441,
10885,51.9907270,4.3597603,
10886,51.9991788,4.3367374,
10887,51.9960435,4.3469469,
10888,51.9964860,4.3564416,
10889,51.9985123,4.3585525,
10890,51.9937134,4.3567125,
10891,51.9914989,4.3393418,
10892,51.9953736,4.3380334,
10893,51.9918253,4.3578582,
10894,51.9889685,4.3457603,
10895,51.9946829,4.3339811,
10896,51.9991571,4.3379943,
10897,51.9986261,4.3507616,
10898,52.0005633,4.3532823,
10899,51.9912530,4.3489016,
10900,51.9994875,4.3513036,
10901,51.9987794,4.3396705,
10902,51.9926723,4.3429751,
10903,51.9879152,4.3394043,
10904,51.9957151,4.3556827,
10905,51.9957794,4.3509364,
10906,51.9925770,4.3585917,
10907,51.9901549,4.3406855,
10908,51.9944814,4.3573719,
10909,51.9952768,4.3343150,
10910,51.9943139,4.3398570,
10911,51.9950292,4.3359651,
10912,51.9957183,4.3400969,
10913,51.9950678,4.3454861,
10914,51.9907269,4.3597601,
10915,51.9991633,4.3367297,
10916,51.9960626,4.3442180,
10917,51.9985124,4.3585527,
10918,51.9930562,4.3573370,
10919,51.9915246,4.3419260,
10920,51.9967008,4.3578997,
10921,51.9900059,4.3555588,
10922,51.9919659,4.3542810,
10923,51.9985969,4.3459181,
10924,51.9987312,4.3452102,
10925,51.9953735,4.3380332,
10926,51.9911445,4.3585303,
10927,51.9941363,4.3532934,
10928,51.9979669,4.3602690,
10929,51.9990110,4.3552474,
10930,51.9912529,4.3489015,
10931,51.9994877,4.3513035,
10932,51.9962064,4.3539679,
10933,51.9923309,4.3412848,
10934,51.9957149,4.3556828,
10935,51.9926543,4.3411238,
10936,51.9938049,4.3506795,
10937,51.9973080,4.3562250,
10938,51.9925770,4.3585915,
10939,51.9898591,4.3382949,
10940,51.9944813,4.3573717,
10941,51.9947219,4.3436204,
10942,51.9850799,4.3375152,
10943,51.9938515,4.3416461,
10944,51.9950291,4.3359649,
10945,51.9957183,4.3400967,
10946,51.9944625,4.3466443,
10947,51.9907269,4.3597599,
10948,51.9991479,4.3367219,
10949,51.9960437,4.3469470,
10950,51.9960064,4.3529360,
10951,51.9964858,4.3564417,
10952,51.9985125,4.3585529,
10953,51.9930564,4.3573369,
10954,51.9914989,4.3393416,
10955,51.9953734,4.3380331,
10956,51.9911447,4.3585302,
10957,51.9889686,4.3457601,
10958,51.9946828,4.3339809,
10959,51.9991569,4.3379943,
10960,51.9986260,4.3507617,
10961,52.0005631,4.3532823,
10962,51.9912528,4.3489013,
10963,51.9994879,4.3513035,
10964,51.9987794,4.3396703,
10965,51.9926725,4.3429749,
10966,51.9879089,4.3393607,
10967,51.9957147,4.3556828,
10968,51.9957796,4.3509364,
10969,51.9925769,4.3585913,
10970,51.9901547,4.3406854,
10971,51.9944813,4.3573715,
10972,51.9943139,4.3398572,
10973,51.9950290,4.3359648,
10974,51.9957182,4.3400965,
10975,51.9950677,4.3454859,
10976,51.9907268,4.3597597,
10977,51.9991325,4.3367143,
10978,51.9960625,4.3442181,
10979,51.9985126,4.3585531,
10980,51.9934301,4.3583103,
10981,51.9915245,4.3419258,
10982,51.9967009,4.3578999,
10983,51.9900057,4.3555588,
10984,51.9919658,4.3542812,
10985,51.9985967,4.3459182,
10986,51.9987386,4.3454118,
10987,51.9953734,4.3380329,
10988,51.9915465,4.3594900,
10989,51.9941363,4.3532936,
10990,51.9979447,4.3602546,
10991,51.9990108,4.3552475,
10992,51.9912527,4.3489011,
10993,51.9994881,4.3513034,
10994,51.9962063,4.3539680,
10995,51.9923309,4.3412850,
10996,51.9953920,4.3572683,
10997,51.9938049,4.3506793,
10998,51.9973078,4.3562249,
10999,51.9925769,4.3585911,
11000,51.9898593,4.3382950,
11001,51.9944812,4.3573713,
11002,51.9947218,4.3436206,
11003,51.9850691,4.3374418,
11004,51.9938723,4.3417816,
11005,51.9950289,4.3359646,
11006,51.9957182,4.3400963,
11007,51.9944624,4.3466444,
11008,51.9907268,4.3597596,
11009,51.9991170,4.3367066,
11010,51.9960439,4.3469471,
11011,51.9964856,4.3564417,
11012,51.9985127,4.3585532,
11013,51.9934845,4.3582743,
11014,51.9914989,4.3393414,
11015,51.9953733,4.3380327,
11016,51.9916023,4.3594506,
11017,51.9889687,4.3457600,
11018,51.9946828,4.3339807,
11019,51.9991567,4.3379942,
11020,51.9986260,4.3507619,
11021,52.0005629,4.3532824,
11022,51.9912527,4.3489009,
11023,51.9994883,4.3513034,
11024,51.9987793,4.3396701,
11025,51.9926726,4.3429748,
11026,51.9893171,4.3435872,
11027,51.9879023,4.3393196,
11028,51.9954462,4.3572377,
11029,51.9957798,4.3509364,
11030,51.9925769,4.3585909,
11031,51.9901546,4.3406852,
11032,51.9944811,4.3573711,
11033,51.9943140,4.3398574,
11034,51.9950288,4.3359644,
11035,51.9957182,4.3400961,
11036,51.9950676,4.3454857,
11037,51.9907267,4.3597594,
11038,51.9991015,4.3366990,
11039,51.9960624,4.3442183,
11040,51.9985127,4.3585534,
11041,51.9935369,4.3582383,
11042,51.9915244,4.3419256,
11043,51.9967009,4.3579000,
11044,51.9900055,4.3555589,
11045,51.9919656,4.3542813,
11046,51.9985965,4.3459183,
11047,51.9987628,4.3455407,
11048,51.9953732,4.3380325,
11049,51.9916545,4.3594113,
11050,51.9941363,4.3532938,
11051,51.9979216,4.3602934,
11052,51.9990107,4.3552475,
11053,51.9912526,4.3489008,
11054,51.9994885,4.3513033,
11055,51.9962061,4.3539682,
11056,51.9893169,4.3435871,
11057,51.9955003,4.3572071,
11058,51.9978835,4.3539268,
11059,51.9978834,4.3539266,
11060,51.9978834,4.3539264,
11061,51.9978833,4.3539262,
11062,51.9978833,4.3539260,
11063,51.9951062,4.3591019,
11064,51.9941267,4.3505245,
11065,51.9982364,4.3340599,
11066,51.9919898,4.3513935,
11067,51.9987191,4.3529701,
11068,51.9927269,4.3604543,
11069,51.9974451,4.3561509,
11070,51.9925829,4.3586189,
11071,51.9921557,4.3398853,
11072,51.9906787,4.3382079,
11073,51.9946092,4.3594264,
11074,51.9951520,4.3415047,
11075,51.9944031,4.3574098,
11076,51.9966539,4.3396545,
11077,51.9947289,4.3436082,
11078,51.9860276,4.3430277,
11079,51.9935817,4.3596963,
11080,51.9935376,4.3399129,
11081,51.9875766,4.3467202,
11082,51.9950446,4.3359882,
11083,52.0013441,4.3422184,
11084,51.9889925,4.3474199,
11085,52.0016927,4.3418805,
11086,51.9957229,4.3401243,
11087,51.9943891,4.3454684,
11088,51.9906561,4.3597018,
11089,52.0005811,4.3359044,
11090,51.9960321,4.3469392,
11091,51.9989992,4.3347026,
11092,51.9896308,4.3469426,
11093,51.9934400,4.3363097,
11094,52.0026702,4.3557771,
11095,51.9889362,4.3449103,
11096,51.9909029,4.3610354,
11097,51.9882359,4.3411446,
11098,51.9868945,4.3335150,
11099,51.9936311,4.3369947,
11100,51.9973050,4.3460149,
11101,51.9858438,4.3367706,
11102,51.9960766,4.3415927,
11103,51.9895097,4.3544117,
11104,51.9930484,4.3409402,
11105,51.9951305,4.3521041,
11106,51.9962798,4.3557728,
11107,51.9931064,4.3575616,
11108,51.9973365,4.3251314,
11109,51.9906893,4.3435934,
11110,52.0011951,4.3552008,
11111,51.9961615,4.3578770,
11112,51.9934023,4.3608615,
11113,51.9955091,4.3336950,
11114,51.9980238,4.3457465,
11115,51.9981127,4.3306259,
11116,51.9994517,4.3312194,
11117,51.9875793,4.3368039,
11118,51.9991478,4.3388797,
11119,51.9984851,4.3454981,
11120,51.9939461,4.3383562,
11121,51.9953830,4.3380594,
11122,51.9912502,4.3590038,
11123,51.9921303,4.3610754,
11124,51.9952784,4.3423317,
11125,51.9973268,4.3529605,
11126,51.9984464,4.3350120,
11127,51.9994213,4.3349225,
11128,51.9994459,4.3387387,
11129,52.0013338,4.3409438,
11130,51.9889602,4.3457714,
11131,51.9993282,4.3397041,
11132,51.9951035,4.3336721,
11133,51.9954958,4.3577327,
11134,52.0008698,4.3554618,
11135,51.9940339,4.3589804,
11136,51.9951692,4.3463488,
11137,52.0006527,4.3364312,
11138,51.9994730,4.3330458,
11139,51.9981365,4.3508910,
11140,52.0005768,4.3532796,
11141,51.9913197,4.3453927,
11142,51.9996333,4.3526764,
11143,51.9865707,4.3465939,
11144,51.9992058,4.3414126,
11145,51.9883384,4.3495968,
11146,51.9871545,4.3438041,
11147,51.9936077,4.3435498,
11148,51.9956860,4.3499525,
11149,51.9952016,4.3599931,
11150,51.9936829,4.3355075,
11151,51.9929485,4.3456273,
11152,51.9988923,4.3520791,
11153,51.9990745,4.3332876,
11154,51.9894188,4.3428221,
11155,51.9889215,4.3340013,
11156,51.9933183,4.3478912,
11157,51.9881087,4.3389153,
11158,51.9899638,4.3419430,
11159,51.9995632,4.3405076,
11160,51.9994495,4.3335862,
11161,51.9878344,4.3460888,fast_food
11162,51.9978248,4.3593225,
11163,51.9931276,4.3467522,
11164,51.9861525,4.3386332,
11165,51.9875569,4.3424682,
11166,51.9950857,4.3564797,
