,center_lat,center_lon
4411,51.9981749,4.3451881
4412,51.9876779,4.3392083
4413,51.9945981,4.3420466
4414,52.0007718,4.3378146
4415,51.9890513,4.3370966
4416,51.9937570,4.3381406
4417,51.9875928,4.3392451
4418,51.9918675,4.3605453
4419,51.9866614,4.3395061
4420,51.9916474,4.3477661
4421,51.9889303,4.3493629
4422,52.0003844,4.3407217
4423,51.9915392,4.3617093
4424,51.9964229,4.3387018
4425,51.9869968,4.3333001
4426,51.9958788,4.3581902
4427,52.0004855,4.3409161
4428,51.9995821,4.3401756
4429,51.9866256,4.3395215
4430,52.0007868,4.3384531
4431,51.9945659,4.3212709
4432,52.0009996,4.3384295
4433,52.0005592,4.3365909
4434,52.0010195,4.3391077
4435,51.9993691,4.3403853
4436,52.0008991,4.3383493
4437,51.9937808,4.3382839
4438,51.9954847,4.3414429
4439,51.9883287,4.3379976
4440,51.9892804,4.3359375
4441,51.9934858,4.3362297
4442,51.9862714,4.3372628
4443,51.9989130,4.3317965
4444,51.9993322,4.3328737
4445,52.0004925,4.3364804
4446,51.9958235,4.3425831
4447,51.9872426,4.3402857
4448,51.9958604,4.3249682
4449,51.9978977,4.3259415
4450,51.9933982,4.3463000
4451,51.9920898,4.3603282
4452,51.9864865,4.3391937
4453,52.0001908,4.3369489
4454,51.9975003,4.3449351
4455,51.9993353,4.3394462
4456,51.9888407,4.3397398
4457,51.9870192,4.3397298
4458,51.9889982,4.3499416
4459,51.9891370,4.3489233
4460,52.0009556,4.3383050
4461,51.9943483,4.3617070
4462,51.9991411,4.3338220
4463,51.9947522,4.3416425
4464,51.9968413,4.3459518
4465,51.9855149,4.3378449
4466,52.0007481,4.3377607
4467,51.9920241,4.3603751
4468,51.9953098,4.3415215
4469,52.0012725,4.3397136
4470,51.9867891,4.3370666
4471,51.9999039,4.3352584
4472,51.9920638,4.3615039
4473,51.9957593,4.3584729
4474,51.9882678,4.3468365
4475,51.9920202,4.3474072
4476,51.9877454,4.3406461
4477,51.9977633,4.3456872
4478,51.9878912,4.3482136
4479,51.9849165,4.3376555
4480,51.9996063,4.3412177
4481,51.9942055,4.3377917
4482,52.0012565,4.3397765
4483,51.9967951,4.3457113
4484,52.0004971,4.3409395
4485,51.9967487,4.3461403
4486,51.9862359,4.3366996
4487,51.9997312,4.3354006
4488,51.9890166,4.3343379
4489,51.9967211,4.3459962
4490,51.9861577,4.3424316
4491,51.9876001,4.3368880
4492,51.9998427,4.3409883
4493,51.9891679,4.3491117
4494,51.9947350,4.3417706
4495,51.9951334,4.3476707
4496,51.9950150,4.3463965
4497,51.9958886,4.3587926
4498,51.9935129,4.3255527
4499,51.9918582,4.3464225
4500,51.9943089,4.3418438
4501,51.9880929,4.3370219
4502,51.9942668,4.3379571
4503,51.9978440,4.3456659
4504,51.9954144,4.3416074
4505,51.9996446,4.3354744
4506,51.9870654,4.3400092
4507,51.9877226,4.3405087
4508,51.9919243,4.3604463
4509,51.9949812,4.3483038
4510,51.9953968,4.3414823
4511,51.9991251,4.3386300
4512,51.9858581,4.3364602
4513,51.9959282,4.3252322
4514,51.9995985,4.3411976
4515,51.9993858,4.3392833
4516,51.9890934,4.3499004
4517,51.9847922,4.3366546
4518,51.9985636,4.3457891
4519,51.9890161,4.3485425
4520,51.9889252,4.3397033
4521,51.9980206,4.3323381
4522,51.9867293,4.3394771
4523,51.9950865,4.3419988
4524,51.9885307,4.3373212
4525,51.9863804,4.3372156
4526,51.9882435,4.3380344
4527,51.9883308,4.3495036
4528,52.0002248,4.3396537
4529,51.9889414,4.3485748
4530,51.9939786,4.3603162
4531,51.9996478,4.3341898
4532,51.9879076,4.3367549
4533,51.9984346,4.3512620
4534,52.0008309,4.3412733
4535,51.9969700,4.3596286
4536,51.9906377,4.3482955
4537,51.9863997,4.3397447
4538,51.9968795,4.3461741
4539,51.9861015,4.3364226
4540,51.9970318,4.3458471
4541,51.9970432,4.3459070
4542,51.9967981,4.3457486
4543,51.9862980,4.3363369
4544,51.9933703,4.3374838
4545,51.9890096,4.3382309
4546,51.9968849,4.3462019
4547,51.9982124,4.3327596
4548,51.9891197,4.3421116
4549,51.9959384,4.3588598
4550,51.9874333,4.3342026
4551,51.9992256,4.3313388
4552,51.9969556,4.3459508
4553,51.9976822,4.3243976
4554,51.9991026,4.3336278
4555,51.9890009,4.3381789
4556,51.9979727,4.3259064
4557,51.9968577,4.3460601
4558,51.9959312,4.3613556
4559,51.9968305,4.3459183
4560,51.9871421,4.3380741
4561,51.9968252,4.3458904
4562,51.9919777,4.3592389
4563,51.9872934,4.3353155
4564,51.9984348,4.3326105
4565,51.9934479,4.3254678
4566,51.9940133,4.3373492
4567,51.9968852,4.3459861
4568,51.9860046,4.3373459
4569,51.9863938,4.3397092
4570,51.9939512,4.3584770
4571,51.9919058,4.3476403
4572,51.9938650,4.3581382
4573,51.9937466,4.3374651
4574,51.9900289,4.3419321
4575,51.9958318,4.3571256
4576,51.9927546,4.3356807
4577,51.9968034,4.3457764
4578,51.9884651,4.3357666
4579,51.9976561,4.3242325
4580,51.9864069,4.3362901
4581,51.9969728,4.3459423
4582,51.9890773,4.3386445
4583,51.9968738,4.3459266
4584,51.9893525,4.3358953
4585,51.9889925,4.3343491
4586,51.9946501,4.3422247
4587,51.9990154,4.3317153
4588,51.9879713,4.3486980
4589,51.9993356,4.3312826
4590,51.9968524,4.3460323
4591,51.9989159,4.3351358
4592,51.9890235,4.3383166
4593,51.9890321,4.3383687
4594,51.9883191,4.3477664
4595,51.9960228,4.3362118
4596,51.9964804,4.3556809
4597,51.9934518,4.3436519
4598,51.9938501,4.3417024
4599,51.9925305,4.3417976
4600,51.9931070,4.3412003
4601,51.9928539,4.3395056
4602,51.9994421,4.3314972
4603,51.9991706,4.3313962
4604,51.9882647,4.3366016
4605,51.9988054,4.3318255
4606,51.9980901,4.3437946
4607,51.9867993,4.3346376
4608,51.9981143,4.3310232
4609,51.9956431,4.3343831
4610,51.9880012,4.3488793
4611,51.9991213,4.3314236
4612,51.9988542,4.3317984
4613,51.9979534,4.3447296
4614,51.9930282,4.3366158
4615,51.9932876,4.3254283
4616,51.9867637,4.3404914
4617,51.9992171,4.3338802
4618,51.9991281,4.3316599
4619,51.9993807,4.3315385
4620,51.9993255,4.3315548
4621,51.9994619,4.3335830
4622,51.9982617,4.3323940
4623,51.9993550,4.3336715
4624,51.9996174,4.3334622
4625,51.9994056,4.3336378
4626,51.9938631,4.3580901
4627,51.9989667,4.3317427
4628,51.9972462,4.3602573
4629,51.9958310,4.3570775
4630,51.9993962,4.3312711
4631,51.9871226,4.3474803
4632,51.9892561,4.3359480
4633,51.9967482,4.3208011
4634,51.9969303,4.3461556
4635,51.9890420,4.3390994
4636,51.9995675,4.3334955
4637,51.9959508,4.3589170
4638,51.9870995,4.3475303
4639,51.9995112,4.3335503
4640,51.9968518,4.3457459
4641,51.9941423,4.3207930
4642,51.9878239,4.3390184
4643,51.9991767,4.3316331
4644,51.9924377,4.3587054
4645,51.9990136,4.3304133
4646,51.9872083,4.3434052
4647,51.9979969,4.3447094
4648,51.9975740,4.3587786
4649,51.9969888,4.3456768
4650,51.9991073,4.3333591
4651,51.9879813,4.3487584
4652,51.9866266,4.3371116
4653,51.9871311,4.3475159
4654,51.9873891,4.3341887
4655,51.9992154,4.3337018
4656,51.9983848,4.3310579
4657,51.9970673,4.3460864
4658,51.9990528,4.3331867
4659,51.9999880,4.3340583
4660,52.0002077,4.3347404
4661,51.9884424,4.3356407
4662,52.0003930,4.3353419
4663,52.0000152,4.3341439
4664,52.0003390,4.3351709
4665,52.0002617,4.3349114
4666,52.0004202,4.3354281
4667,51.9999339,4.3338871
4668,52.0000739,4.3343163
4669,51.9963484,4.3292057
4670,51.9884787,4.3358505
4671,51.9999069,4.3338016
4672,51.9931928,4.3596404
4673,52.0001266,4.3344830
4674,51.9999610,4.3339729
4675,52.0001536,4.3345688
4676,52.0003120,4.3350853
4677,52.0001807,4.3346545
4678,51.9888301,4.3364915
4679,51.9916755,4.3432191
4680,52.0000995,4.3343975
4681,51.9927551,4.3524797
4682,52.0002347,4.3348258
4683,51.9992885,4.3313398
4684,51.9969107,4.3246578
4685,51.9969614,4.3458825
4686,51.9943705,4.3212331
4687,51.9991616,4.3335310
4688,51.9991448,4.3338000
4689,51.9989544,4.3289016
4690,52.0000420,4.3342296
4691,51.9890528,4.3344148
4692,51.9988360,4.3305798
4693,52.0003722,4.3352516
4694,52.0002839,4.3350008
4695,51.9899088,4.3308984
4696,52.0048728,4.3791152
4697,51.9923385,4.3721953
4698,52.0054443,4.3630699
4699,52.0042357,4.3766881
4700,52.0047127,4.3634232
4701,52.0102569,4.3700802
4702,52.0029375,4.3772943
4703,52.0048111,4.3791575
4704,52.0038544,4.3762440
4705,52.0065658,4.3792799
4706,52.0058654,4.3667759
4707,52.0054576,4.3783518
4708,52.0103769,4.3698869
4709,52.0054100,4.3810440
4710,52.0054406,4.3811408
4711,52.0047052,4.3784410
4712,52.0064012,4.3806383
4713,52.0032530,4.3677744
4714,52.0053683,4.3816325
4715,52.0043012,4.3821664
4716,52.0050456,4.3796980
4717,52.0057764,4.3677000
4718,52.0042767,4.3822534
4719,52.0050761,4.3797944
4720,51.9940301,4.3749580
4721,52.0044034,4.3622946
4722,52.0049773,4.3794284
4723,52.0049167,4.3675297
4724,52.0069757,4.3763292
4725,52.0098494,4.3705194
4726,52.0040543,4.3761025
4727,52.0053093,4.3816909
4728,52.0103680,4.3698137
4729,52.0053200,4.3788050
4730,52.0053110,4.3806781
4731,52.0068630,4.3778748
4732,52.0055787,4.3816793
4733,52.0052942,4.3784187
4734,52.0056755,4.3666113
4735,52.0056287,4.3665697
4736,52.0055569,4.3815983
4737,52.0055342,4.3664882
4738,52.0045614,4.3632146
4739,52.0052023,4.3661995
4740,52.0055816,4.3665294
4741,52.0064476,4.3806635
4742,52.0050852,4.3634723
4743,52.0054277,4.3787189
4744,52.0045657,4.3757420
4745,52.0058180,4.3667346
4746,52.0047573,4.3669997
4747,52.0053767,4.3787556
4748,52.0053448,4.3663232
4749,52.0058272,4.3676112
4750,52.0052357,4.3784941
4751,52.0053921,4.3663646
4752,52.0054396,4.3664058
4753,52.0059667,4.3669217
4754,52.0054868,4.3664469
4755,52.0057231,4.3666523
4756,52.0052975,4.3662820
4757,52.0057704,4.3666935
4758,52.0026826,4.3616421
4759,52.0030788,4.3616060
4760,52.0068902,4.3769032
4761,52.0056342,4.3670438
4762,52.0054445,4.3668794
4763,52.0053496,4.3667971
4764,52.0021713,4.3596532
4765,52.0055014,4.3681937
4766,52.0051963,4.3666638
4767,52.0044569,4.3623150
4768,52.0054807,4.3669113
4769,52.0054462,4.3682575
4770,52.0065568,4.3800477
4771,52.0051595,4.3666323
4772,52.0059012,4.3668111
4773,52.0053859,4.3668283
4774,52.0062904,4.3636058
4775,52.0042544,4.3643021
4776,52.0052911,4.3667463
4777,52.0050651,4.3665502
4778,52.0046966,4.3669287
4779,52.0049694,4.3664680
4780,52.0039510,4.3797434
4781,52.0050067,4.3664988
4782,52.0046765,4.3762676
4783,52.0052544,4.3667145
4784,52.0055393,4.3669617
4785,52.0094172,4.3708074
4786,52.0051015,4.3665807
4787,52.0056698,4.3670759
4788,52.0094278,4.3701910
4789,52.0051087,4.3778525
4790,52.0047072,4.3763688
4791,52.0059141,4.3808315
4792,51.9971881,4.3821459
4793,52.0047765,4.3766350
4794,52.0052032,4.3818681
4795,52.0051775,4.3781190
4796,52.0038390,4.3662907
4797,51.9975373,4.3844017
4798,52.0055755,4.3669937
4799,52.0058138,4.3804612
4800,52.0057838,4.3803596
4801,52.0048309,4.3759953
4802,52.0068426,4.3779912
4803,52.0048066,4.3767366
4804,52.0054489,4.3791119
4805,52.0099840,4.3703285
4806,52.0052078,4.3782204
4807,52.0044998,4.3757523
4808,52.0055189,4.3793800
4809,52.0050781,4.3777514
4810,52.0055487,4.3794803
4811,52.0054189,4.3790103
4812,52.0058835,4.3807309
4813,52.0066865,4.3851021
4814,52.0098997,4.3704052
4815,52.0051283,4.3633976
4816,52.0060713,4.3805954
4817,52.0055048,4.3619898
4818,52.0054089,4.3683546
4819,52.0052623,4.3812982
4820,52.0047361,4.3785365
4821,52.0047879,4.3787738
4822,52.0055349,4.3815166
4823,51.9973922,4.3837172
4824,52.0052031,4.3813559
4825,52.0047282,4.3788300
4826,52.0052730,4.3638459
4827,52.0043350,4.3770546
4828,52.0046064,4.3780742
4829,52.0046368,4.3781703
4830,52.0042052,4.3765918
4831,52.0049252,4.3623284
4832,52.0062420,4.3754976
4833,52.0053884,4.3753236
4834,52.0041064,4.3816004
4835,52.0066720,4.3755561
4836,52.0036902,4.3799285
4837,52.0056706,4.3753842
4838,52.0058160,4.3754155
4839,51.9964708,4.3843112
4840,52.0022316,4.3791824
4841,52.0055297,4.3753540
4842,52.0059612,4.3754468
4843,52.0057135,4.3657463
4844,52.0055942,4.3629688
4845,52.0045600,4.3829227
4846,52.0059311,4.3631449
4847,52.0063838,4.3755162
4848,52.0044807,4.3827311
4849,52.0065302,4.3755368
4850,52.0049128,4.3663777
4851,52.0042161,4.3820220
4852,52.0039968,4.3811787
4853,52.0038206,4.3798360
4854,52.0048570,4.3662890
4855,52.0044017,4.3825394
4856,52.0041076,4.3803294
4857,52.0041613,4.3818111
4858,52.0039769,4.3804226
4859,52.0038474,4.3805147
4860,52.0068144,4.3755747
4861,52.0040517,4.3813895
4862,52.0083075,4.3709526
4863,52.0039421,4.3809679
4864,52.0043201,4.3694935
4865,52.0036001,4.3704273
4866,52.0058657,4.3876726
4867,51.9972588,4.3861017
4868,52.0032693,4.3722354
4869,52.0103903,4.3700154
4870,51.9965209,4.3655149
4871,52.0047076,4.3623400
4872,51.9977430,4.3819631
4873,52.0056448,4.3629184
4874,52.0053840,4.3618099
4875,52.0049161,4.3621298
4876,52.0021660,4.3624763
4877,52.0051479,4.3633395
4878,52.0032105,4.3836204
4879,52.0024957,4.3773141
4880,52.0094326,4.3711397
4881,52.0036605,4.3771455
4882,52.0052087,4.3759894
4883,51.9935077,4.3704355
4884,52.0045676,4.3622711
4885,52.0033470,4.3659019
4886,51.9930284,4.3695383
4887,52.0048121,4.3871317
4888,52.0061840,4.3641817
4889,52.0062665,4.3645519
4890,52.0043788,4.3798763
4891,52.0042323,4.3593634
4892,51.9974792,4.3812199
4893,52.0042798,4.3776449
4894,52.0004705,4.3659353
4895,52.0042537,4.3769728
4896,52.0045993,4.3782520
4897,52.0033738,4.3598084
4898,52.0060336,4.3785338
4899,52.0037725,4.3830683
4900,52.0032251,4.3594365
4901,52.0068204,4.3753597
4902,52.0040939,4.3784176
4903,52.0042514,4.3597846
4904,51.9967208,4.3741550
4905,52.0048181,4.3796996
4906,52.0038078,4.3780197
4907,52.0033618,4.3643412
4908,52.0067368,4.3776674
4909,52.0034750,4.3599288
4910,52.0043713,4.3774082
4911,52.0037667,4.3778677
4912,52.0038973,4.3640804
4913,52.0039307,4.3626519
4914,52.0041428,4.3785979
4915,52.0047195,4.3807562
4916,52.0005056,4.3660826
4917,52.0017935,4.3607383
4918,52.0042480,4.3769521
4919,52.0067419,4.3775521
4920,52.0044111,4.3816733
4921,52.0066913,4.3777461
4922,52.0039036,4.3763468
4923,52.0061859,4.3637524
4924,52.0059759,4.3638847
4925,52.0063703,4.3785752
4926,52.0039826,4.3627534
4927,52.0062713,4.3771262
4928,52.0032531,4.3611148
4929,52.0048745,4.3764727
4930,52.0048184,4.3636299
4931,52.0053624,4.3759813
4932,52.0040338,4.3788574
4933,52.0039162,4.3777608
4934,52.0061620,4.3636942
4935,52.0050559,4.3838155
4936,52.0057317,4.3749048
4937,52.0015914,4.3600175
4938,52.0038495,4.3637695
4939,52.0041929,4.3790489
4940,52.0036913,4.3604929
4941,52.0026404,4.3647011
4942,52.0024008,4.3604947
4943,52.0056030,4.3769918
4944,52.0067295,4.3772843
4945,52.0044081,4.3775442
4946,52.0067009,4.3776307
4947,51.9941313,4.3722904
4948,52.0045028,4.3820122
4949,52.0064115,4.3761723
4950,52.0041139,4.3761979
4951,52.0045830,4.3806326
4952,52.0051125,4.3801488
4953,52.0066445,4.3750560
4954,52.0038314,4.3638502
4955,52.0029107,4.3617752
4956,52.0048798,4.3632434
4957,52.0050756,4.3800125
4958,52.0027551,4.3613773
4959,52.0032036,4.3609796
4960,52.0031481,4.3607302
4961,52.0062933,4.3761581
4962,52.0013692,4.3613721
4963,52.0037927,4.3773051
4964,52.0054429,4.3672628
4965,52.0040879,4.3768948
4966,52.0052519,4.3778642
4967,52.0045310,4.3804413
4968,52.0033207,4.3596756
4969,52.0032570,4.3769702
4970,52.0066542,4.3762016
4971,52.0031597,4.3592791
4972,52.0046393,4.3793675
4973,52.0012402,4.3608218
4974,52.0048547,4.3632590
4975,52.0068197,4.3768140
4976,52.0056284,4.3759784
4977,52.0046066,4.3637162
4978,52.0039031,4.3783726
4979,52.0013441,4.3612658
4980,52.0049602,4.3634435
4981,52.0012753,4.3609716
4982,52.0062425,4.3774723
4983,51.9964739,4.3826937
4984,52.0040302,4.3765741
4985,52.0039193,4.3683372
4986,52.0048721,4.3814044
4987,52.0034365,4.3599665
4988,52.0045095,4.3637645
4989,52.0051431,4.3774632
4990,52.0021470,4.3597224
4991,52.0035782,4.3603002
4992,52.0024644,4.3606887
4993,52.0041351,4.3785696
4994,52.0037964,4.3607571
4995,52.0064691,4.3787954
4996,52.0053991,4.3759295
4997,52.0026820,4.3611688
4998,52.0052721,4.3818187
4999,52.0041108,4.3632118
5000,52.0033878,4.3645867
5001,52.0056542,4.3626700
5002,52.0042465,4.3810650
5003,52.0041661,4.3671204
5004,52.0045350,4.3800652
5005,52.0036433,4.3774113
5006,52.0066973,4.3762068
5007,52.0004436,4.3657824
5008,52.0038539,4.3763820
5009,52.0042660,4.3598197
5010,52.0025090,4.3642648
5011,52.0057475,4.3769537
5012,52.0049340,4.3627554
5013,52.0039850,4.3786768
5014,52.0044761,4.3777963
5015,52.0011624,4.3790731
5016,52.0047462,4.3809395
5017,52.0045004,4.3803288
5018,52.0050228,4.3766008
5019,52.0013096,4.3611186
5020,52.0020557,4.3619019
5021,52.0032636,4.3593990
5022,52.0047954,4.3636501
5023,52.0042125,4.3668378
5024,52.0026647,4.3619061
5025,52.0043056,4.3790146
5026,52.0036995,4.3633970
5027,52.0026908,4.3595988
5028,52.0041533,4.3770298
5029,52.0042739,4.3669326
5030,52.0004320,4.3657341
5031,52.0060573,4.3754675
5032,52.0058367,4.3752094
5033,52.0045941,4.3788293
5034,52.0059295,4.3637664
5035,52.0041719,4.3807893
5036,52.0020236,4.3778765
5037,52.0063987,4.3767946
5038,52.0047483,4.3812404
5039,52.0042172,4.3635446
5040,52.0031982,4.3608669
5041,52.0063006,4.3787753
5042,52.0016419,4.3602392
5043,52.0027796,4.3596990
5044,52.0025490,4.3607834
5045,52.0042542,4.3810934
5046,52.0039089,4.3643284
5047,52.0051754,4.3810231
5048,52.0068617,4.3762266
5049,52.0045417,4.3804809
5050,52.0013788,4.3614131
5051,52.0036423,4.3631977
5052,52.0043287,4.3813692
5053,52.0045279,4.3784119
5054,52.0038119,4.3636381
5055,52.0050781,4.3772236
5056,52.0030178,4.3603518
5057,52.0054107,4.3751207
5058,52.0038353,4.3824344
5059,52.0062322,4.3770431
5060,52.0022200,4.3622909
5061,52.0048599,4.3798543
5062,52.0047177,4.3664573
5063,52.0017182,4.3604078
5064,52.0017603,4.3607577
5065,52.0018462,4.3780000
5066,52.0056222,4.3662575
5067,52.0044173,4.3638571
5068,52.0067583,4.3769365
5069,52.0029684,4.3602165
5070,52.0028303,4.3599799
5071,52.0058030,4.3768701
5072,52.0060045,4.3785304
5073,52.0049019,4.3800096
5074,52.0046243,4.3807845
5075,52.0036019,4.3772597
5076,52.0047119,4.3758732
5077,52.0042306,4.3597370
5078,51.9946225,4.3708557
5079,52.0029292,4.3602503
5080,52.0017939,4.3609053
5081,52.0031541,4.3608443
5082,52.0037255,4.3777155
5083,52.0022735,4.3601074
5084,52.0096648,4.3703620
5085,52.0070977,4.3730227
5086,52.0047055,4.3807030
5087,52.0049248,4.3821276
5088,52.0058691,4.3643799
5089,52.0043766,4.3623057
5090,52.0043776,4.3815497
5091,52.0046657,4.3809365
5092,52.0062748,4.3779199
5093,52.0032930,4.3640924
5094,52.0033466,4.3612729
5095,52.0045237,4.3781964
5096,52.0017424,4.3605143
5097,52.0043347,4.3670888
5098,52.0037627,4.3606717
5099,52.0057247,4.3759989
5100,52.0004002,4.3656412
5101,52.0083948,4.3697341
5102,52.0042376,4.3668395
5103,52.0045057,4.3627129
5104,52.0062099,4.3638110
5105,52.0067234,4.3773573
5106,52.0067424,4.3771274
5107,52.0037781,4.3635198
5108,52.0040194,4.3781418
5109,52.0062714,4.3787718
5110,52.0049621,4.3798220
5111,52.0027303,4.3595640
5112,52.0032127,4.3638100
5113,52.0040127,4.3628259
5114,52.0044621,4.3782763
5115,52.0028793,4.3599714
5116,52.0051555,4.3808531
5117,52.0062264,4.3776604
5118,52.0057637,4.3760667
5119,52.0064790,4.3796139
5120,52.0046577,4.3756731
5121,52.0040606,4.3782938
5122,52.0045968,4.3629437
5123,51.9970066,4.3739957
5124,52.0047231,4.3793082
5125,52.0029788,4.3603857
5126,52.0040882,4.3631325
5127,52.0058325,4.3769496
5128,52.0041201,4.3657014
5129,51.9988010,4.3681003
5130,52.0058823,4.3749370
5131,52.0029614,4.3771835
5132,52.0054344,4.3623637
5133,52.0028550,4.3787398
5134,52.0048992,4.3837466
5135,52.0062566,4.3785608
5136,52.0028195,4.3598088
5137,52.0039574,4.3779128
5138,52.0018944,4.3611810
5139,52.0027698,4.3596733
5140,52.0042790,4.3628235
5141,52.0057188,4.3760571
5142,52.0059990,4.3639437
5143,52.0087575,4.3701570
5144,52.0036041,4.3602731
5145,52.0042876,4.3812170
5146,52.0042216,4.3770805
5147,52.0033662,4.3769364
5148,52.0022098,4.3599138
5149,52.0064732,4.3798474
5150,52.0004589,4.3658868
5151,52.0043148,4.3670484
5152,52.0090486,4.3709508
5153,52.0039676,4.3627171
5154,52.0048938,4.3813889
5155,52.0046823,4.3635690
5156,52.0055811,4.3748727
5157,52.0051497,4.3661882
5158,52.0043364,4.3813977
5159,52.0046136,4.3807450
5160,52.0062509,4.3768068
5161,52.0036529,4.3766894
5162,52.0040526,4.3762414
5163,52.0027590,4.3615091
5164,52.0040769,4.3630930
5165,52.0093110,4.3709619
5166,52.0025581,4.3608097
5167,52.0028695,4.3599456
5168,51.9977037,4.3851659
5169,52.0062521,4.3773571
5170,52.0033504,4.3648963
5171,52.0062845,4.3769683
5172,52.0058207,4.3785197
5173,52.0041182,4.3767191
5174,52.0042954,4.3812455
5175,52.0017509,4.3607167
5176,52.0065730,4.3761918
5177,52.0057900,4.3760722
5178,52.0024423,4.3656302
5179,52.0037516,4.3771530
5180,52.0021985,4.3659048
5181,52.0043734,4.3603241
5182,52.0041220,4.3632514
5183,52.0055763,4.3760268
5184,52.0022244,4.3599581
5185,52.0040015,4.3670487
5186,52.0029881,4.3604124
5187,52.0058424,4.3631363
5188,52.0035543,4.3767594
5189,52.0045339,4.3637463
5190,52.0050919,4.3807137
5191,52.0020183,4.3617568
5192,52.0044598,4.3818538
5193,52.0016176,4.3601327
5194,52.0041068,4.3670680
5195,52.0038001,4.3779915
5196,52.0001142,4.3705192
5197,52.0042545,4.3628417
5198,52.0047767,4.3761120
5199,52.0033587,4.3596383
5200,52.0053063,4.3780647
5201,52.0025161,4.3641428
5202,52.0063267,4.3768056
5203,52.0067330,4.3772417
5204,52.0044024,4.3775237
5205,52.0050700,4.3799919
5206,52.0062765,4.3732988
5207,52.0004941,4.3660342
5208,52.0037349,4.3633691
5209,52.0041173,4.3764704
5210,52.0065194,4.3788015
5211,52.0058529,4.3788116
5212,52.0034892,4.3600984
5213,52.0045503,4.3824526
5214,52.0092274,4.3697235
5215,52.0063331,4.3779162
5216,52.0046962,4.3810491
5217,52.0057884,4.3740203
5218,52.0049237,4.3799941
5219,52.0018182,4.3610119
5220,52.0063660,4.3761669
5221,52.0066322,4.3761990
5222,52.0020315,4.3618080
5223,52.0044522,4.3818253
5224,52.0025745,4.3785549
5225,52.0048958,4.3793467
5226,52.0044300,4.3652826
5227,52.0033291,4.3612255
5228,52.0062226,4.3777029
5229,52.0038849,4.3643510
5230,52.0049857,4.3803195
5231,52.0050075,4.3803040
5232,52.0064399,4.3787919
5233,52.0062617,4.3772419
5234,52.0027191,4.3612747
5235,51.9957754,4.3689498
5236,52.0031733,4.3638370
5237,52.0040801,4.3763335
5238,52.0031323,4.3636948
5239,52.0034792,4.3600725
5240,52.0066752,4.3767969
5241,52.0043658,4.3773877
5242,52.0054337,4.3759964
5243,52.0046540,4.3823631
5244,52.0051868,4.3776243
5245,52.0048345,4.3822061
5246,52.0047762,4.3795449
5247,52.0030608,4.3771130
5248,51.9976680,4.3703573
5249,52.0016849,4.3604276
5250,52.0041840,4.3787501
5251,51.9941015,4.3721805
5252,52.0034552,4.3768296
5253,51.9987378,4.3673169
5254,52.0031164,4.3636390
5255,52.0032678,4.3595428
5256,52.0026815,4.3595722
5257,52.0051138,4.3806983
5258,52.0036313,4.3604338
5259,52.0055799,4.3768204
5260,52.0049080,4.3821422
5261,52.0040713,4.3767264
5262,52.0041485,4.3765861
5263,52.0067139,4.3774729
5264,52.0036919,4.3632188
5265,52.0046549,4.3808970
5266,52.0068397,4.3762239
5267,52.0016753,4.3602194
5268,51.9980735,4.3696117
5269,52.0026414,4.3594634
5270,52.0050152,4.3820491
5271,52.0047376,4.3812009
5272,52.0042976,4.3771354
5273,52.0067200,4.3773999
5274,52.0044214,4.3781253
5275,52.0056821,4.3751772
5276,52.0061382,4.3636360
5277,52.0039472,4.3764426
5278,52.0033710,4.3643736
5279,52.0050323,4.3804910
5280,52.0058612,4.3760874
5281,52.0062749,4.3770836
5282,52.0062653,4.3771992
5283,52.0052412,4.3778248
5284,52.0050459,4.3805433
5285,52.0031715,4.3608921
5286,52.0032302,4.3609549
5287,52.0056760,4.3768416
5288,52.0056874,4.3759909
5289,52.0040992,4.3791160
5290,52.0049071,4.3644120
5291,52.0026763,4.3648521
5292,52.0056475,4.3760419
5293,52.0009581,4.3769585
5294,52.0052956,4.3780253
5295,52.0046070,4.3788205
5296,52.0056330,4.3769775
5297,52.0055833,4.3673877
5298,52.0046520,4.3793587
5299,52.0040700,4.3669469
5300,52.0050346,4.3770629
5301,52.0042950,4.3789750
5302,52.0038842,4.3638908
5303,52.0038771,4.3625090
5304,52.0021065,4.3620980
5305,52.0042056,4.3671604
5306,52.0046887,4.3635880
5307,52.0032542,4.3641206
5308,52.0051056,4.3819705
5309,52.0036583,4.3632531
5310,52.0025034,4.3606447
5311,51.9931727,4.3733427
5312,52.0049518,4.3632177
5313,52.0076787,4.3701808
5314,52.0027106,4.3648263
5315,52.0034646,4.3599038
5316,52.0062694,4.3768109
5317,52.0062054,4.3773545
5318,52.0051038,4.3623224
5319,52.0033164,4.3595313
5320,52.0046308,4.3636980
5321,52.0049700,4.3768249
5322,52.0020933,4.3620469
5323,52.0041122,4.3768775
5324,52.0060223,4.3640031
5325,52.0032796,4.3610900
5326,52.0070611,4.3735099
5327,52.0041888,4.3634447
5328,52.0064675,4.3768102
5329,52.0025306,4.3620948
5330,52.0040377,4.3791605
5331,52.0041908,4.3657726
5332,52.0042054,4.3809128
5333,52.0003710,4.3654797
5334,52.0031967,4.3637545
5335,52.0042114,4.3773517
5336,52.0062127,4.3778184
5337,52.0058993,4.3768912
5338,52.0023100,4.3622273
5339,52.0030536,4.3803613
5340,52.0048625,4.3794571
5341,51.9979660,4.3689668
5342,52.0047070,4.3810887
